ID,edad,genero,estado_civil,tipo_vivienda,integrantes,zona_geografica,tipo_zona,monto_solicitado,plazo,periodo,sector_economico,ingreso_mensual_bruto,costo_inversion,ingreso_mensual_neto,ingreso_adicional,ingreso_terceros,ingreso_total,gasto_basico,gastos_operativos,gastos_financieros,gasto_total,deuda_total_financiera,puntaje_experian,capacidad_pago_porcentaje,aprobado
SOL-000664,46,M,divorciado,Familiar,1,Selva,Periurbano,5234,6,Mensual,Transporte,6385,68,2043.2,911,1239,4193.2,430,95,92,617,2208,831,85.29,1
SOL-000665,37,M,conviviente,Propia,6,Selva,Periurbano,4667,8,Mensual,Servicios,6515,42,3778.7,992,333,5103.7,1240,362,37,1639,185,808,67.89,1
SOL-000666,34,F,casado,Propia,1,Selva,Periurbano,1108,100,Diario,Produccion,9485,25,7113.75,2156,116,9385.75,430,367,129,926,129,668,90.13,1
SOL-000667,66,M,divorciado,Alquilada,5,Selva,Urbano,8662,10,Mensual,Produccion,8917,51,4369.33,1895,1390,7654.33,1160,416,421,1997,1263,995,73.91,1
SOL-000668,45,M,viudo,Propia,6,Sierra,Rural,3467,36,Semanal,Transporte,7189,65,2516.15,1049,122,3687.15,1020,82,122,1224,610,712,66.8,1
SOL-000669,50,M,soltero,Alquilada,1,Costa,Rural,1067,47,Semanal,Produccion,6857,54,3154.22,1493,781,5428.22,430,60,340,830,6800,628,84.71,0
SOL-000670,58,F,viudo,Propia,6,Selva,Urbano,6067,4,Mensual,Servicios,8751,63,3237.87,1606,1262,6105.87,1330,273,228,1831,1824,772,70.01,1
SOL-000671,65,M,soltero,Familiar,1,Costa,Rural,1070,15,Quincenal,Servicios,5839,65,2043.65,558,475,3076.65,430,130,154,714,924,868,76.79,1
SOL-000672,24,M,viudo,Alquilada,1,Sierra,Rural,3082,8,Quincenal,Transporte,2035,40,1221,380,214,1815,390,115,133,638,4788,585,64.85,0
SOL-000673,30,F,conviviente,Alquilada,3,Costa,Urbano,8304,5,Quincenal,Produccion,9173,62,3485.74,200,1411,5096.74,890,168,35,1093,630,781,78.55,1
SOL-000674,45,M,casado,Alquilada,2,Costa,Periurbano,4443,17,Quincenal,Comercio,9071,70,2721.3,1867,251,4839.3,630,98,277,1005,8310,549,79.23,0
SOL-000675,39,F,soltero,Propia,1,Selva,Periurbano,4420,10,Mensual,Servicios,6494,64,2337.84,92,995,3424.84,430,73,361,864,8664,527,74.77,0
SOL-000676,52,M,soltero,Alquilada,1,Costa,Rural,5972,30,Diario,Comercio,8525,67,2813.25,206,98,3117.25,430,121,210,761,3150,796,75.59,0
SOL-000677,45,F,conviviente,Familiar,6,Costa,Periurbano,1300,10,Mensual,Transporte,5190,53,2439.3,495,826,3760.3,1300,69,68,1437,136,991,61.78,1
SOL-000678,58,M,casado,Alquilada,2,Sierra,Periurbano,2892,57,Diario,Servicios,6187,40,3712.2,274,344,4330.2,590,306,114,1010,114,794,76.68,1
SOL-000679,31,F,soltero,Alquilada,1,Sierra,Rural,4547,6,Mensual,Transporte,6421,66,2183.14,1179,1254,4616.14,390,167,92,649,1932,977,85.94,1
SOL-000680,64,F,casado,Alquilada,1,Selva,Periurbano,658,9,Mensual,Servicios,4375,64,1575,1014,400,2989,430,120,76,626,836,957,79.06,1
SOL-000681,52,M,conviviente,Alquilada,6,Sierra,Periurbano,7455,3,Mensual,Produccion,5946,58,2497.32,1685,487,4669.32,1210,231,202,1643,1010,730,64.81,1
SOL-000682,43,M,viudo,Familiar,3,Selva,Periurbano,5459,37,Semanal,Comercio,7707,73,2080.89,894,503,3477.89,740,53,338,1131,1014,937,67.48,1
SOL-000683,26,F,soltero,Alquilada,1,Selva,Urbano,3778,44,Semanal,Transporte,5243,70,1572.9,625,857,3054.9,490,112,220,822,1980,740,73.09,1
SOL-000684,65,F,viudo,Alquilada,4,Selva,Urbano,2243,90,Diario,Transporte,4181,47,2215.93,565,623,3403.93,990,175,225,1390,2700,848,59.16,0
SOL-000685,52,F,conviviente,Propia,2,Costa,Urbano,2873,62,Diario,Comercio,2816,53,1323.52,714,74,2111.52,710,84,107,901,1926,739,57.33,0
SOL-000686,56,M,soltero,Familiar,1,Selva,Urbano,1291,5,Mensual,Transporte,9306,55,4187.7,2152,464,6803.7,490,229,58,777,522,948,88.58,1
SOL-000687,62,M,casado,Propia,4,Sierra,Rural,1226,9,Quincenal,Comercio,2767,55,1245.15,586,450,2281.15,750,60,47,857,1410,698,62.43,1
SOL-000688,48,F,viudo,Alquilada,1,Costa,Urbano,7083,39,Semanal,Servicios,6754,60,2701.6,1592,159,4452.6,550,139,68,757,544,749,83,1
SOL-000689,47,F,viudo,Propia,3,Selva,Urbano,9684,46,Semanal,Comercio,9092,63,3364.04,2134,1151,6649.04,800,220,451,1471,8118,635,77.88,0
SOL-000690,56,F,soltero,Familiar,1,Selva,Periurbano,5678,39,Semanal,Comercio,8796,63,3254.52,2627,727,6608.52,430,106,195,731,2145,865,88.94,1
SOL-000691,69,F,divorciado,Alquilada,3,Costa,Urbano,957,24,Quincenal,Transporte,2677,63,990.49,581,290,1861.49,890,67,144,1101,2016,554,40.85,0
SOL-000692,67,M,conviviente,Familiar,2,Costa,Urbano,3714,5,Quincenal,Servicios,9867,65,3453.45,689,1771,5913.45,710,131,594,1435,7128,602,75.73,0
SOL-000693,56,F,soltero,Alquilada,1,Selva,Rural,5528,92,Diario,Transporte,2619,26,1938.06,316,315,2569.06,350,81,81,512,243,939,80.07,1
SOL-000694,32,M,divorciado,Familiar,4,Costa,Rural,2114,90,Diario,Transporte,2089,59,856.49,127,94,1077.49,840,67,57,964,342,888,10.53,0
SOL-000695,45,F,divorciado,Familiar,4,Selva,Periurbano,938,4,Quincenal,Servicios,2713,15,2306.05,423,427,3156.05,920,213,258,1391,516,818,55.93,1
SOL-000696,55,M,casado,Familiar,1,Selva,Urbano,2958,23,Semanal,Comercio,5611,60,2244.4,930,578,3752.4,490,193,393,1076,786,678,71.33,1
SOL-000697,21,F,soltero,Familiar,1,Sierra,Periurbano,1048,11,Quincenal,Produccion,7557,68,2418.24,1871,1127,5416.24,450,205,271,926,3252,998,82.9,1
SOL-000698,43,M,viudo,Alquilada,1,Selva,Rural,8770,3,Mensual,Transporte,7033,26,5204.42,321,822,6347.42,350,118,150,618,1200,848,90.26,1
SOL-000699,21,F,soltero,Familiar,1,Costa,Rural,3707,71,Diario,Servicios,5884,74,1529.84,1064,205,2798.84,430,61,183,674,4392,500,75.92,0
SOL-000700,70,F,divorciado,Familiar,4,Sierra,Rural,3639,49,Semanal,Produccion,8761,73,2365.47,271,1606,4242.47,750,169,463,1382,4630,679,67.42,0
SOL-000701,61,F,divorciado,Propia,2,Selva,Periurbano,4419,10,Semanal,Produccion,9849,63,3644.13,1902,176,5722.13,580,349,55,984,660,786,82.8,1
SOL-000702,46,F,divorciado,Alquilada,5,Costa,Rural,1644,115,Diario,Comercio,4362,71,1264.98,148,727,2139.98,1000,58,129,1187,1290,777,44.53,1
SOL-000703,54,M,soltero,Alquilada,1,Costa,Rural,3234,41,Semanal,Transporte,9509,75,2377.25,826,767,3970.25,430,84,273,787,1638,784,80.18,1
SOL-000704,21,F,soltero,Familiar,1,Sierra,Rural,3038,75,Diario,Comercio,5855,71,1697.95,1648,590,3935.95,390,56,239,685,1434,700,82.6,1
SOL-000705,43,F,viudo,Alquilada,6,Sierra,Urbano,5264,45,Semanal,Servicios,6742,62,2561.96,1473,1070,5104.96,1350,89,433,1872,14289,348,63.33,0
SOL-000706,36,M,viudo,Familiar,1,Costa,Periurbano,2119,88,Diario,Produccion,7590,22,5920.2,2224,924,9068.2,480,535,394,1409,2758,702,84.46,1
SOL-000707,47,M,soltero,Propia,1,Selva,Rural,4338,15,Quincenal,Comercio,3620,53,1701.4,271,278,2250.4,350,139,263,752,1578,667,66.58,1
SOL-000708,57,F,casado,Alquilada,2,Selva,Rural,2915,16,Semanal,Transporte,8982,64,3233.52,1209,1522,5964.52,470,199,31,700,217,935,88.26,1
SOL-000709,58,F,soltero,Alquilada,1,Sierra,Rural,2193,91,Diario,Servicios,4447,70,1334.1,402,711,2447.1,390,114,178,682,534,951,72.13,1
SOL-000710,56,M,casado,Familiar,2,Sierra,Rural,2727,5,Quincenal,Transporte,6860,65,2401,1120,1120,4641,520,219,44,783,88,823,83.13,1
SOL-000711,29,M,casado,Familiar,5,Costa,Periurbano,3272,10,Quincenal,Transporte,5799,40,3479.4,268,1118,4865.4,1130,251,635,2016,13970,394,58.56,0
SOL-000712,32,M,conviviente,Familiar,1,Costa,Rural,648,11,Quincenal,Servicios,1189,67,392.37,206,179,777.37,430,44,33,507,66,752,34.78,1
SOL-000713,26,F,viudo,Familiar,6,Costa,Periurbano,1905,85,Diario,Transporte,1868,65,653.8,36,133,822.8,1300,60,121,1481,1452,552,-80,0
SOL-000714,19,M,soltero,Familiar,1,Costa,Urbano,1689,106,Diario,Servicios,1697,35,1103.05,283,27,1413.05,550,81,40,671,1320,657,52.51,0
SOL-000715,55,M,casado,Familiar,2,Selva,Rural,446,113,Diario,Servicios,1183,76,283.92,305,31,619.92,470,28,13,511,104,842,17.57,0
SOL-000716,49,F,conviviente,Propia,6,Sierra,Rural,626,46,Diario,Comercio,7349,76,1763.76,1845,1171,4779.76,1020,108,188,1316,5640,555,72.47,0
SOL-000717,57,M,viudo,Propia,5,Costa,Periurbano,627,11,Mensual,Servicios,4886,70,1465.8,399,373,2237.8,1130,65,102,1297,2448,851,42.04,0
SOL-000718,51,F,casado,Alquilada,6,Costa,Rural,961,40,Semanal,Comercio,8035,35,5222.75,1033,863,7118.75,1150,361,518,2029,6216,695,71.5,0
SOL-000719,53,M,conviviente,Alquilada,4,Sierra,Urbano,2417,52,Semanal,Servicios,5982,59,2452.62,1649,968,5069.62,1000,244,113,1357,339,843,73.23,1
SOL-000720,29,F,casado,Familiar,1,Costa,Periurbano,2717,28,Semanal,Comercio,2354,25,1765.5,220,56,2041.5,480,94,31,605,682,873,70.36,1
SOL-000721,43,F,soltero,Alquilada,1,Sierra,Periurbano,2665,48,Diario,Comercio,1765,40,1059,219,181,1459,450,94,76,620,456,820,57.51,1
SOL-000722,63,F,casado,Propia,6,Sierra,Periurbano,2614,13,Quincenal,Comercio,8702,73,2349.54,1356,720,4425.54,1210,150,454,1814,2270,708,59.01,1
SOL-000723,43,M,viudo,Propia,4,Sierra,Periurbano,3419,11,Mensual,Comercio,3308,57,1422.44,980,403,2805.44,890,140,39,1069,546,659,61.9,1
SOL-000724,35,M,viudo,Familiar,6,Sierra,Rural,1198,12,Mensual,Comercio,1633,73,440.91,155,286,881.91,1020,50,31,1101,1116,597,-24.84,0
SOL-000725,53,F,viudo,Propia,5,Sierra,Rural,755,4,Quincenal,Produccion,2270,18,1861.4,324,53,2238.4,890,126,225,1241,225,906,44.56,1
SOL-000726,21,F,soltero,Familiar,1,Selva,Periurbano,2092,108,Diario,Produccion,4014,64,1445.04,938,160,2543.04,430,87,218,735,2398,690,71.1,0
SOL-000727,47,M,conviviente,Familiar,5,Costa,Periurbano,12972,19,Quincenal,Servicios,9363,50,4681.5,1539,445,6665.5,1130,266,419,1815,7542,819,72.77,0
SOL-000728,63,F,divorciado,Familiar,4,Sierra,Periurbano,3123,7,Mensual,Servicios,4631,40,2778.6,1114,399,4291.6,890,167,527,1584,1581,894,63.09,1
SOL-000729,20,F,soltero,Alquilada,1,Costa,Rural,718,7,Mensual,Servicios,1140,73,307.8,128,194,629.8,430,38,10,478,20,858,24.1,0
SOL-000730,25,M,conviviente,Familiar,6,Costa,Rural,5030,73,Diario,Comercio,6346,62,2411.48,1419,1244,5074.48,1150,148,157,1455,942,990,71.33,1
SOL-000731,23,M,soltero,Familiar,1,Sierra,Rural,5565,9,Semanal,Transporte,3372,10,3034.8,95,662,3791.8,390,84,526,1000,4734,745,73.63,0
SOL-000732,46,M,viudo,Alquilada,3,Selva,Rural,2058,114,Diario,Servicios,6157,71,1785.53,559,61,2405.53,590,158,73,821,146,864,65.87,1
SOL-000733,22,F,divorciado,Alquilada,5,Costa,Rural,6362,9,Mensual,Servicios,9167,50,4583.5,1900,312,6795.5,1000,261,722,1983,17328,630,70.82,0
SOL-000734,68,F,soltero,Familiar,1,Costa,Rural,8206,14,Quincenal,Produccion,9039,63,3344.43,2534,415,6293.43,430,131,346,907,7266,552,85.59,0
SOL-000735,37,M,casado,Familiar,4,Selva,Urbano,4548,19,Quincenal,Produccion,9315,73,2515.05,1896,1590,6001.05,990,173,15,1178,150,912,80.37,1
SOL-000736,34,F,soltero,Propia,1,Selva,Periurbano,7155,21,Quincenal,Servicios,8802,70,2640.6,884,766,4290.6,430,71,341,842,6820,591,80.38,0
SOL-000737,45,M,viudo,Familiar,2,Sierra,Periurbano,2705,11,Quincenal,Produccion,9506,65,3327.1,925,155,4407.1,590,221,472,1283,944,713,70.89,1
SOL-000738,37,M,divorciado,Familiar,4,Sierra,Rural,1391,6,Mensual,Servicios,2618,62,994.84,573,14,1581.84,750,68,176,994,704,703,37.16,1
SOL-000739,54,F,conviviente,Alquilada,2,Costa,Periurbano,3989,4,Semanal,Produccion,5423,56,2386.12,544,878,3808.12,630,91,63,784,63,714,79.41,1
SOL-000740,63,F,conviviente,Alquilada,3,Selva,Periurbano,855,98,Diario,Servicios,2900,52,1392,423,341,2156,740,120,21,881,252,773,59.14,1
SOL-000741,68,F,conviviente,Familiar,3,Selva,Periurbano,1879,20,Quincenal,Comercio,3042,61,1186.38,315,61,1562.38,740,95,138,973,276,875,37.72,1
SOL-000742,62,F,soltero,Propia,1,Selva,Urbano,801,5,Semanal,Produccion,1484,70,445.2,238,209,892.2,490,47,69,606,1656,628,32.08,0
SOL-000743,70,F,conviviente,Alquilada,1,Sierra,Urbano,4690,8,Quincenal,Produccion,9883,67,3261.39,954,166,4381.39,520,289,387,1196,6192,808,72.7,0
SOL-000744,54,F,divorciado,Familiar,4,Selva,Periurbano,402,17,Quincenal,Produccion,4441,82,799.38,71,189,1059.38,920,56,42,1018,252,991,3.91,0
SOL-000745,44,F,conviviente,Propia,2,Costa,Rural,5072,18,Quincenal,Transporte,8338,60,3335.2,2480,1475,7290.2,560,234,196,990,784,839,86.42,1
SOL-000746,51,F,casado,Propia,3,Sierra,Urbano,1507,43,Semanal,Servicios,3890,73,1050.3,113,442,1605.3,830,96,89,1015,267,771,36.77,1
SOL-000747,40,M,divorciado,Alquilada,5,Selva,Urbano,7566,38,Diario,Servicios,7875,64,2835,2310,85,5230,1160,86,529,1775,1587,715,66.06,1
SOL-000748,24,M,divorciado,Familiar,3,Sierra,Rural,850,12,Semanal,Transporte,1945,55,875.25,563,38,1476.25,630,66,161,857,805,662,41.95,1
SOL-000749,28,F,soltero,Familiar,1,Sierra,Periurbano,2539,22,Semanal,Produccion,6649,73,1795.23,1832,1262,4889.23,450,98,240,788,4320,523,83.88,0
SOL-000750,39,F,conviviente,Propia,4,Sierra,Urbano,1470,50,Semanal,Transporte,4157,56,1829.08,876,268,2973.08,1000,181,264,1445,264,840,51.4,1
SOL-000751,27,M,casado,Propia,2,Selva,Urbano,3010,22,Quincenal,Transporte,4316,42,2503.28,1136,273,3912.28,640,123,214,977,1284,949,75.03,1
SOL-000752,44,F,viudo,Alquilada,6,Costa,Rural,6827,33,Semanal,Servicios,8304,68,2657.28,1851,1121,5629.28,1150,203,430,1783,11610,314,68.33,0
SOL-000753,48,M,divorciado,Familiar,2,Selva,Rural,1331,10,Mensual,Produccion,2185,71,633.65,573,67,1273.65,470,61,126,657,2646,458,48.42,0
SOL-000754,53,M,soltero,Propia,1,Sierra,Periurbano,7544,74,Diario,Comercio,7689,55,3460.05,72,234,3766.05,450,248,345,1043,11385,612,72.31,0
SOL-000755,44,F,divorciado,Familiar,5,Costa,Urbano,3656,45,Diario,Transporte,6241,15,5304.85,101,10,5415.85,1250,332,865,2447,20760,531,54.82,0
SOL-000756,20,M,soltero,Alquilada,1,Sierra,Urbano,4233,15,Quincenal,Transporte,5495,35,3571.75,841,253,4665.75,520,82,63,665,504,738,85.75,1
SOL-000757,18,F,soltero,Familiar,1,Sierra,Rural,2388,82,Diario,Transporte,4951,63,1831.87,877,199,2907.87,390,57,152,599,912,901,79.4,1
SOL-000758,70,M,casado,Alquilada,5,Sierra,Urbano,5771,6,Mensual,Comercio,6262,66,2129.08,104,914,3147.08,1180,145,327,1652,4578,532,47.51,0
SOL-000759,57,F,viudo,Alquilada,5,Sierra,Urbano,1717,12,Mensual,Servicios,3368,64,1212.48,138,526,1876.48,1180,62,163,1405,4401,500,25.13,0
SOL-000760,56,M,divorciado,Alquilada,4,Sierra,Periurbano,2915,13,Quincenal,Servicios,2717,10,2445.3,615,55,3115.3,890,148,113,1151,1808,708,63.05,1
SOL-000761,56,M,viudo,Alquilada,1,Sierra,Rural,2166,36,Semanal,Comercio,5148,68,1647.36,296,18,1961.36,390,159,244,793,488,852,59.57,1
SOL-000762,43,M,viudo,Familiar,1,Costa,Urbano,1206,47,Semanal,Produccion,1950,74,507,258,255,1020,550,50,36,636,360,841,37.65,1
SOL-000763,58,F,viudo,Alquilada,2,Selva,Periurbano,604,10,Mensual,Transporte,3821,15,3247.85,551,223,4021.85,580,87,105,772,1575,737,80.8,1
SOL-000764,21,F,soltero,Alquilada,1,Selva,Periurbano,5084,8,Mensual,Comercio,9561,55,4302.45,2734,1252,8288.45,430,319,602,1351,6622,982,83.7,0
SOL-000765,40,F,conviviente,Alquilada,3,Costa,Periurbano,3390,26,Semanal,Servicios,3367,38,2087.54,796,160,3043.54,790,138,18,946,108,920,68.92,1
SOL-000766,53,F,soltero,Alquilada,1,Selva,Periurbano,6928,27,Semanal,Transporte,4171,30,2919.7,44,323,3286.7,430,239,7,676,154,802,79.43,1
SOL-000767,39,F,soltero,Alquilada,1,Sierra,Periurbano,1340,7,Semanal,Produccion,1773,67,585.09,62,279,926.09,450,55,91,596,819,762,35.64,0
SOL-000768,37,F,casado,Alquilada,4,Costa,Rural,4699,5,Mensual,Servicios,8803,71,2552.87,973,1018,4543.87,840,192,435,1467,4350,718,67.71,0
SOL-000769,27,F,soltero,Familiar,1,Selva,Periurbano,1207,37,Semanal,Servicios,1406,60,562.4,62,163,787.4,430,55,37,522,148,719,33.71,1
SOL-000770,54,M,casado,Alquilada,4,Selva,Rural,5967,13,Quincenal,Servicios,8899,67,2936.67,321,596,3853.67,710,102,584,1396,19272,41,63.77,0
SOL-000771,39,M,soltero,Propia,1,Selva,Urbano,4292,3,Mensual,Produccion,5119,60,2047.6,1462,212,3721.6,490,149,342,981,1368,858,73.64,1
SOL-000772,31,M,casado,Alquilada,1,Selva,Rural,3022,90,Diario,Comercio,9546,71,2768.34,565,1647,4980.34,350,194,198,742,1980,962,85.1,1
SOL-000773,68,F,viudo,Alquilada,3,Costa,Rural,11196,4,Mensual,Comercio,8536,50,4268,817,998,6083,700,356,565,1621,20340,356,73.35,0
SOL-000774,30,M,casado,Alquilada,3,Sierra,Periurbano,4441,111,Diario,Transporte,8233,72,2305.24,846,33,3184.24,740,95,345,1180,1380,808,62.94,1
SOL-000775,70,M,casado,Alquilada,2,Costa,Periurbano,5959,52,Diario,Transporte,6094,51,2986.06,1635,284,4905.06,630,298,458,1386,4580,714,71.74,0
SOL-000776,22,F,conviviente,Propia,3,Costa,Rural,2871,15,Semanal,Produccion,4632,67,1528.56,6,2,1536.56,700,74,288,1062,3456,574,30.88,0
SOL-000777,22,M,divorciado,Alquilada,4,Sierra,Rural,1687,5,Mensual,Transporte,2900,70,870,362,160,1392,750,59,41,850,1107,711,38.94,0
SOL-000778,65,M,soltero,Alquilada,1,Sierra,Rural,3073,111,Diario,Transporte,4395,74,1142.7,562,854,2558.7,390,94,190,674,3990,632,73.66,0
SOL-000779,52,M,conviviente,Alquilada,3,Costa,Rural,3712,6,Mensual,Produccion,4807,40,2884.2,786,866,4536.2,700,82,115,897,1150,725,80.23,1
SOL-000780,36,F,soltero,Propia,1,Selva,Urbano,9237,26,Semanal,Comercio,7671,40,4602.6,208,223,5033.6,490,212,468,1170,1872,934,76.76,1
SOL-000781,54,M,viudo,Familiar,4,Sierra,Urbano,333,73,Diario,Produccion,2665,67,879.45,9,361,1249.45,1000,52,31,1083,248,951,13.32,0
SOL-000782,45,M,viudo,Propia,4,Selva,Urbano,4962,13,Quincenal,Transporte,5357,55,2410.65,804,403,3617.65,990,207,396,1593,4356,917,55.97,0
SOL-000783,58,F,divorciado,Propia,6,Sierra,Periurbano,1378,23,Quincenal,Produccion,1060,40,636,19,24,679,1210,52,88,1350,528,897,-98.82,0
SOL-000784,49,M,viudo,Familiar,5,Selva,Urbano,1873,19,Quincenal,Produccion,1181,18,968.42,228,15,1211.42,1160,58,41,1259,1476,723,-3.93,0
SOL-000785,28,M,casado,Propia,4,Costa,Periurbano,608,18,Quincenal,Comercio,3164,60,1265.6,550,462,2277.6,960,80,138,1178,2760,547,48.28,0
SOL-000786,23,F,divorciado,Propia,3,Sierra,Rural,1393,23,Quincenal,Comercio,4090,60,1636,596,354,2586,630,80,305,1015,5490,508,60.75,0
SOL-000787,56,M,conviviente,Propia,2,Costa,Urbano,806,11,Quincenal,Servicios,8589,71,2490.81,1834,1338,5662.81,710,246,127,1083,762,962,80.88,1
SOL-000788,33,F,divorciado,Familiar,5,Sierra,Urbano,4637,11,Mensual,Transporte,3897,15,3312.45,93,424,3829.45,1180,199,114,1493,1140,808,61.01,1
SOL-000789,45,F,conviviente,Familiar,2,Sierra,Rural,1619,5,Mensual,Transporte,1922,59,788.02,494,229,1511.02,520,54,59,633,1947,615,58.11,0
SOL-000790,30,F,viudo,Familiar,6,Costa,Urbano,2645,4,Quincenal,Comercio,6902,69,2139.62,1859,669,4667.62,1440,96,120,1656,3600,712,64.52,0
SOL-000791,60,F,conviviente,Propia,6,Selva,Periurbano,388,23,Quincenal,Comercio,6773,59,2776.93,1754,1240,5770.93,1240,74,155,1469,3720,963,74.54,1
SOL-000792,47,M,viudo,Propia,6,Costa,Urbano,2905,19,Quincenal,Comercio,3200,65,1120,628,560,2308,1440,80,128,1648,128,776,28.6,1
SOL-000793,30,M,casado,Familiar,3,Costa,Urbano,1237,20,Quincenal,Transporte,1979,65,692.65,270,206,1168.65,890,62,86,1038,516,930,11.18,0
SOL-000794,51,M,conviviente,Familiar,6,Costa,Rural,318,46,Diario,Servicios,1159,77,266.57,93,1,360.57,1150,42,0,1192,0,704,-100,0
SOL-000795,61,M,divorciado,Alquilada,3,Costa,Rural,2680,8,Quincenal,Servicios,3231,70,969.3,433,212,1614.3,700,61,118,879,944,970,45.55,1
SOL-000796,45,F,divorciado,Propia,5,Selva,Periurbano,2133,11,Mensual,Produccion,2879,60,1151.6,88,259,1498.6,1080,83,214,1377,4280,569,8.11,0
SOL-000797,64,M,conviviente,Alquilada,5,Selva,Rural,3289,4,Mensual,Produccion,9669,20,7735.2,2046,1864,11645.2,840,547,735,2122,13230,788,81.78,0
SOL-000798,44,F,casado,Familiar,4,Selva,Rural,1093,35,Diario,Comercio,5125,70,1537.5,735,155,2427.5,710,132,194,1036,1552,715,57.32,1
SOL-000799,58,F,soltero,Propia,1,Costa,Rural,12219,3,Mensual,Comercio,6093,10,5483.7,1350,586,7419.7,430,207,584,1221,1752,869,83.54,1
SOL-000800,67,M,casado,Familiar,3,Costa,Rural,585,34,Semanal,Servicios,1516,49,773.16,127,122,1022.16,700,66,83,849,996,938,16.94,0
SOL-000801,54,F,soltero,Familiar,1,Sierra,Rural,4031,19,Semanal,Transporte,6268,61,2444.52,1173,894,4511.52,390,226,247,863,5928,516,80.87,0
SOL-000802,57,F,viudo,Alquilada,6,Costa,Periurbano,574,55,Diario,Comercio,1091,50,545.5,75,15,635.5,1300,51,55,1406,1980,511,-100,0
SOL-000803,51,M,casado,Familiar,1,Costa,Periurbano,1470,22,Quincenal,Transporte,7452,71,2161.08,363,11,2535.08,480,153,212,845,4452,640,66.67,0
SOL-000804,59,M,divorciado,Familiar,6,Sierra,Rural,3038,16,Quincenal,Servicios,3611,71,1047.19,244,120,1411.19,1020,82,29,1131,783,864,19.85,0
SOL-000805,61,F,soltero,Propia,1,Costa,Urbano,15733,12,Semanal,Servicios,9179,30,6425.3,773,290,7488.3,550,552,492,1594,8856,999,78.71,0
SOL-000806,34,M,conviviente,Familiar,1,Selva,Rural,892,5,Mensual,Transporte,2492,68,797.44,65,214,1076.44,350,77,63,490,2079,521,54.48,0
SOL-000807,70,M,casado,Propia,1,Costa,Rural,3800,36,Semanal,Servicios,6006,61,2342.34,505,333,3180.34,430,214,161,805,2898,917,74.69,0
SOL-000808,36,F,conviviente,Alquilada,2,Sierra,Periurbano,995,13,Quincenal,Transporte,9018,60,3607.2,1166,1670,6443.2,590,293,109,992,2180,896,84.6,1
SOL-000809,18,F,soltero,Propia,1,Costa,Urbano,2019,32,Semanal,Transporte,8658,61,3376.62,2506,767,6649.62,550,115,66,731,66,962,89.01,1
SOL-000810,23,F,casado,Familiar,3,Costa,Urbano,1837,32,Semanal,Comercio,5520,51,2704.8,1569,972,5245.8,890,209,12,1111,324,748,78.82,1
SOL-000811,18,F,soltero,Familiar,1,Sierra,Periurbano,1215,86,Diario,Servicios,4321,72,1209.88,720,780,2709.88,450,87,28,565,588,702,79.15,1
SOL-000812,40,M,divorciado,Alquilada,1,Sierra,Rural,901,4,Quincenal,Comercio,6659,70,1997.7,1686,68,3751.7,390,110,184,684,552,742,81.77,1
SOL-000813,64,M,soltero,Familiar,1,Selva,Periurbano,2888,6,Mensual,Comercio,8214,26,6078.36,1694,611,8383.36,430,471,332,1233,4980,801,85.29,1
SOL-000814,23,F,conviviente,Familiar,3,Costa,Urbano,846,5,Quincenal,Comercio,1340,57,576.2,230,160,966.2,890,54,54,998,1620,581,-3.29,0
SOL-000815,20,M,soltero,Familiar,1,Selva,Urbano,449,17,Semanal,Servicios,2347,49,1196.97,680,447,2323.97,490,54,165,709,2475,553,69.49,0
SOL-000816,33,F,conviviente,Propia,6,Costa,Periurbano,2025,13,Quincenal,Produccion,7675,35,4988.75,2253,927,8168.75,1300,144,613,2057,3065,892,74.82,1
SOL-000817,67,M,conviviente,Familiar,5,Costa,Urbano,464,6,Quincenal,Servicios,1682,51,824.18,147,333,1304.18,1250,68,26,1344,780,979,-3.05,0
SOL-000818,43,F,conviviente,Familiar,1,Costa,Rural,3186,36,Semanal,Servicios,4024,67,1327.92,1037,173,2537.92,430,52,218,700,2398,882,72.42,0
SOL-000819,24,F,divorciado,Familiar,5,Selva,Urbano,931,10,Mensual,Produccion,5013,64,1804.68,72,576,2452.68,1160,131,112,1403,1344,872,42.8,1
SOL-000820,30,F,conviviente,Familiar,4,Sierra,Urbano,2352,97,Diario,Servicios,6408,74,1666.08,432,331,2429.08,1000,107,126,1233,126,740,49.24,1
SOL-000821,33,M,soltero,Familiar,1,Costa,Urbano,12253,22,Semanal,Produccion,8121,22,6334.38,1654,1085,9073.38,550,178,960,1688,8640,767,81.4,0
SOL-000822,40,F,conviviente,Propia,3,Sierra,Periurbano,5928,23,Quincenal,Servicios,9346,62,3551.48,638,353,4542.48,740,84,700,1524,25200,186,66.45,0
SOL-000823,30,M,casado,Familiar,2,Costa,Rural,1352,22,Semanal,Transporte,4375,70,1312.5,1072,520,2904.5,560,75,245,880,2205,985,69.7,0
SOL-000824,38,M,divorciado,Familiar,3,Sierra,Urbano,437,4,Quincenal,Comercio,1376,70,412.8,28,224,664.8,830,49,72,951,1944,444,-43.05,0
