ID,edad,genero,estado_civil,tipo_vivienda,integrantes,zona_geografica,tipo_zona,monto_solicitado,plazo,periodo,sector_economico,ingreso_mensual_bruto,costo_inversion,ingreso_mensual_neto,ingreso_adicional,ingreso_terceros,ingreso_total,gasto_basico,gastos_operativos,gastos_financieros,gasto_total,puntaje_experian,aprobado
SOL-002260,64,F,divorciado,Familiar,5,Sierra,Periurbano,3965,118,Diario,Transporte,7600,68,2432,1076,697,4205,1050,88,384,1522,998,1
SOL-002261,29,F,casado,Familiar,4,Costa,Periurbano,850,12,Mensual,Comercio,9192,40,5515.2,2358,67,7940.2,960,94,170,1224,834,1
SOL-002262,36,M,divorciado,Familiar,5,Sierra,Rural,1111,22,Quincenal,Produccion,1260,68,403.2,290,164,857.2,890,49,10,949,904,0
SOL-002263,41,M,soltero,Alquilada,1,Costa,Periurbano,2560,8,Mensual,Produccion,4246,67,1401.18,168,132,1701.18,480,51,84,615,807,1
SOL-002264,45,F,viudo,Propia,6,Selva,Periurbano,2795,7,Mensual,Produccion,4320,75,1080,68,609,1757,1240,64,83,1387,807,0
SOL-002265,19,F,soltero,Familiar,1,Costa,Rural,721,30,Diario,Servicios,5100,53,2397,332,537,3266,430,109,108,647,778,1
SOL-002266,65,M,soltero,Alquilada,1,Selva,Periurbano,410,8,Quincenal,Transporte,6398,68,2047.36,571,286,2904.36,430,198,336,964,880,1
SOL-002267,70,M,conviviente,Alquilada,5,Costa,Rural,1119,19,Quincenal,Comercio,9390,69,2910.9,2094,1680,6684.9,1000,54,298,1352,722,1
SOL-002268,19,F,soltero,Alquilada,1,Selva,Periurbano,5541,18,Quincenal,Transporte,9030,45,4966.5,1117,60,6143.5,430,337,288,1055,958,1
SOL-002269,34,M,viudo,Propia,4,Sierra,Rural,364,79,Diario,Produccion,4660,75,1165,543,241,1949,750,103,50,903,980,1
SOL-002270,20,F,soltero,Propia,1,Selva,Rural,575,45,Diario,Produccion,1305,61,508.95,256,3,767.95,350,50,20,420,793,0
SOL-002271,40,F,soltero,Propia,1,Selva,Periurbano,7311,27,Semanal,Transporte,8522,71,2471.38,985,272,3728.38,430,146,325,901,715,1
SOL-002272,60,M,conviviente,Alquilada,2,Costa,Rural,2804,11,Mensual,Comercio,7021,69,2176.51,2034,58,4268.51,560,176,234,970,849,1
SOL-002273,20,F,soltero,Familiar,1,Sierra,Rural,1048,4,Mensual,Transporte,2393,65,837.55,263,232,1332.55,390,69,42,501,949,1
SOL-002274,46,M,conviviente,Propia,1,Costa,Periurbano,534,17,Quincenal,Servicios,3107,70,932.1,690,454,2076.1,480,85,90,655,981,1
SOL-002275,49,M,divorciado,Alquilada,2,Selva,Urbano,1991,106,Diario,Servicios,7328,60,2931.2,1967,960,5858.2,640,205,394,1239,974,1
SOL-002276,47,M,conviviente,Propia,5,Sierra,Rural,4949,11,Quincenal,Comercio,7324,73,1977.48,41,620,2638.48,890,186,354,1430,844,0
SOL-002277,47,M,casado,Alquilada,4,Sierra,Periurbano,2525,4,Semanal,Comercio,4341,18,3559.62,918,150,4627.62,890,335,118,1343,673,0
SOL-002278,33,F,viudo,Propia,1,Costa,Rural,3210,2,Quincenal,Servicios,6417,69,1989.27,1907,186,4082.27,430,122,250,802,687,0
SOL-002279,35,M,viudo,Alquilada,4,Sierra,Urbano,4295,23,Quincenal,Produccion,6233,66,2119.22,1186,375,3680.22,1000,58,136,1194,686,1
SOL-002280,32,M,soltero,Alquilada,1,Costa,Periurbano,1201,73,Diario,Produccion,4769,66,1621.46,1148,174,2943.46,480,107,122,709,982,1
SOL-002281,58,M,divorciado,Familiar,6,Costa,Rural,8922,11,Mensual,Comercio,8759,65,3065.65,96,1429,4590.65,1150,81,602,1833,654,1
SOL-002282,36,M,casado,Alquilada,6,Costa,Periurbano,2836,22,Quincenal,Servicios,7739,51,3792.11,844,979,5615.11,1300,304,524,2128,820,1
SOL-002283,66,F,divorciado,Propia,5,Selva,Urbano,10314,3,Mensual,Transporte,8771,51,4297.79,2018,1694,8009.79,1160,428,533,2121,900,0
SOL-002284,39,M,viudo,Familiar,3,Sierra,Urbano,4602,9,Quincenal,Produccion,7672,69,2378.32,1600,41,4019.32,830,210,250,1290,870,1
SOL-002285,59,F,soltero,Familiar,1,Costa,Periurbano,2364,16,Semanal,Transporte,8345,75,2086.25,935,433,3454.25,480,92,153,725,823,1
SOL-002286,38,F,casado,Alquilada,5,Selva,Periurbano,7410,93,Diario,Transporte,9282,66,3155.88,2757,1022,6934.88,1080,109,232,1421,985,1
SOL-002287,36,F,divorciado,Propia,1,Selva,Rural,1282,10,Mensual,Servicios,9708,59,3980.28,1081,1217,6278.28,350,298,796,1444,788,1
SOL-002288,25,F,conviviente,Propia,4,Selva,Rural,2813,8,Semanal,Produccion,3188,69,988.28,22,213,1223.28,710,62,165,937,826,0
SOL-002289,28,M,viudo,Propia,4,Sierra,Urbano,1525,37,Semanal,Comercio,9307,55,4188.15,2272,1037,7497.15,1000,369,635,2004,894,1
SOL-002290,37,M,conviviente,Familiar,5,Sierra,Rural,4486,8,Quincenal,Transporte,5470,72,1531.6,528,178,2237.6,890,122,52,1064,934,0
SOL-002291,39,M,divorciado,Familiar,5,Costa,Periurbano,333,72,Diario,Transporte,2006,69,621.86,387,94,1102.86,1130,60,23,1213,980,0
SOL-002292,70,M,divorciado,Alquilada,4,Selva,Urbano,4753,68,Diario,Produccion,9780,40,5868,1708,1362,8938,990,320,442,1752,719,1
SOL-002293,48,M,conviviente,Propia,6,Costa,Periurbano,420,116,Diario,Produccion,6636,73,1791.72,424,128,2343.72,1300,91,127,1518,890,1
SOL-002294,20,F,soltero,Familiar,1,Selva,Rural,11615,93,Diario,Produccion,9547,45,5250.85,245,933,6428.85,350,355,929,1634,837,0
SOL-002295,31,F,conviviente,Familiar,5,Costa,Urbano,14950,52,Semanal,Transporte,6081,17,5047.23,288,621,5956.23,1250,144,606,2000,706,1
SOL-002296,62,F,casado,Familiar,6,Selva,Rural,790,9,Semanal,Transporte,3140,65,1099,271,198,1568,970,57,55,1082,933,0
SOL-002297,45,M,conviviente,Familiar,3,Selva,Urbano,960,4,Mensual,Comercio,2679,75,669.75,578,249,1496.75,800,66,124,990,981,0
SOL-002298,37,F,viudo,Propia,6,Costa,Rural,468,56,Diario,Servicios,6226,73,1681.02,1688,646,4015.02,1150,112,244,1506,758,1
SOL-002299,21,M,soltero,Familiar,1,Sierra,Rural,5779,17,Quincenal,Transporte,9721,73,2624.67,2242,1507,6373.67,390,252,106,748,767,1
SOL-002300,43,M,divorciado,Propia,6,Selva,Periurbano,5507,18,Quincenal,Transporte,7140,60,2856,398,638,3892,1240,73,350,1663,696,1
SOL-002301,65,M,soltero,Familiar,1,Sierra,Urbano,4684,40,Diario,Produccion,8988,58,3774.96,1771,185,5730.96,520,146,0,666,982,0
SOL-002302,28,F,conviviente,Alquilada,6,Selva,Urbano,3174,19,Quincenal,Produccion,9648,10,8683.2,2098,1076,11857.2,1330,668,919,2917,760,1
SOL-002303,39,F,divorciado,Propia,1,Costa,Urbano,1914,56,Diario,Transporte,9383,72,2627.24,887,190,3704.24,550,227,443,1220,969,1
SOL-002304,36,F,viudo,Familiar,5,Selva,Rural,7238,33,Semanal,Servicios,6197,60,2478.8,336,238,3052.8,840,143,323,1306,655,0
SOL-002305,52,F,casado,Familiar,1,Costa,Periurbano,6220,13,Semanal,Transporte,9971,68,3190.72,894,230,4314.72,480,244,178,902,979,0
SOL-002306,47,F,soltero,Propia,1,Selva,Rural,5863,3,Quincenal,Produccion,6476,63,2396.12,1712,1185,5293.12,350,53,364,767,865,0
SOL-002307,59,M,soltero,Propia,1,Costa,Periurbano,4023,12,Mensual,Produccion,6371,69,1975.01,847,70,2892.01,480,179,285,944,876,1
SOL-002308,25,M,divorciado,Propia,1,Costa,Urbano,2331,4,Quincenal,Comercio,9630,65,3370.5,1970,268,5608.5,550,318,25,893,683,1
SOL-002309,24,M,conviviente,Familiar,1,Costa,Rural,2432,41,Semanal,Comercio,7747,72,2169.16,1379,1414,4962.16,430,139,228,797,938,1
SOL-002310,24,F,conviviente,Alquilada,5,Costa,Periurbano,649,15,Quincenal,Produccion,1077,69,333.87,6,116,455.87,1130,35,35,1200,989,0
SOL-002311,51,F,conviviente,Familiar,3,Sierra,Urbano,2091,8,Mensual,Transporte,2852,70,855.6,182,386,1423.6,830,81,69,980,912,0
SOL-002312,27,M,conviviente,Familiar,4,Costa,Rural,7849,21,Quincenal,Transporte,7098,59,2910.18,295,1265,4470.18,840,152,204,1196,754,1
SOL-002313,19,M,soltero,Propia,1,Sierra,Periurbano,1793,6,Semanal,Comercio,8683,77,1997.09,2261,1080,5338.09,450,73,243,766,917,1
SOL-002314,54,F,soltero,Alquilada,1,Selva,Urbano,1122,11,Mensual,Servicios,8164,58,3428.88,2271,796,6495.88,490,116,576,1182,796,1
SOL-002315,33,F,soltero,Familiar,1,Costa,Urbano,2330,40,Semanal,Servicios,2775,72,777,121,542,1440,550,65,33,648,931,1
SOL-002316,43,M,viudo,Alquilada,4,Sierra,Rural,8956,44,Semanal,Comercio,9001,54,4140.46,1220,363,5723.46,750,157,471,1378,719,1
SOL-002317,35,M,casado,Alquilada,5,Selva,Urbano,1141,4,Mensual,Comercio,2837,18,2326.34,512,13,2851.34,1160,147,398,1705,838,1
SOL-002318,31,F,divorciado,Familiar,6,Sierra,Periurbano,1133,4,Mensual,Comercio,1752,63,648.24,49,345,1042.24,1210,60,76,1346,691,0
SOL-002319,59,M,casado,Propia,4,Costa,Periurbano,3208,48,Diario,Transporte,9008,64,3242.88,722,1198,5162.88,960,166,265,1391,992,0
SOL-002320,58,F,conviviente,Familiar,5,Selva,Rural,3711,82,Diario,Comercio,7762,58,3260.04,306,912,4478.04,840,280,143,1263,851,1
SOL-002321,57,F,divorciado,Alquilada,2,Costa,Rural,2364,24,Semanal,Comercio,7632,71,2213.28,1078,526,3817.28,560,89,351,1000,922,1
SOL-002322,41,F,divorciado,Propia,1,Selva,Urbano,1187,33,Semanal,Transporte,1871,68,598.72,56,234,888.72,490,50,21,561,854,0
SOL-002323,53,F,casado,Alquilada,5,Selva,Urbano,3541,12,Mensual,Servicios,5968,73,1611.36,99,766,2476.36,1160,110,228,1498,941,0
SOL-002324,69,M,soltero,Alquilada,1,Costa,Rural,1857,85,Diario,Produccion,1553,60,621.2,327,14,962.2,430,59,116,605,809,0
SOL-002325,34,M,divorciado,Familiar,3,Costa,Urbano,4616,101,Diario,Produccion,4745,43,2704.65,954,142,3800.65,890,98,294,1282,984,0
SOL-002326,55,M,conviviente,Alquilada,4,Sierra,Urbano,3426,8,Quincenal,Comercio,9617,65,3365.95,1421,1171,5957.95,1000,224,447,1671,911,1
SOL-002327,24,F,divorciado,Familiar,5,Costa,Periurbano,1520,30,Semanal,Produccion,4871,65,1704.85,740,317,2761.85,1130,148,3,1281,962,1
SOL-002328,61,M,divorciado,Propia,4,Costa,Rural,8557,4,Semanal,Servicios,6966,18,5712.12,1739,1014,8465.12,840,127,227,1194,911,0
SOL-002329,61,F,soltero,Familiar,1,Sierra,Urbano,1325,109,Diario,Produccion,6685,59,2740.85,1887,1006,5633.85,520,53,146,719,933,1
SOL-002330,65,M,conviviente,Alquilada,4,Sierra,Urbano,5493,9,Mensual,Comercio,4811,55,2164.95,80,249,2493.95,1000,124,148,1272,894,0
SOL-002331,50,F,casado,Propia,5,Costa,Rural,798,21,Quincenal,Transporte,1410,75,352.5,221,25,598.5,1000,49,8,1057,659,0
SOL-002332,18,M,soltero,Familiar,1,Sierra,Periurbano,3712,7,Mensual,Transporte,4891,73,1320.57,1201,468,2989.57,450,113,203,766,978,1
SOL-002333,23,M,conviviente,Familiar,2,Costa,Urbano,2981,5,Quincenal,Produccion,5046,42,2926.68,846,665,4437.68,710,232,408,1350,804,1
SOL-002334,65,F,casado,Familiar,4,Selva,Urbano,6979,26,Semanal,Servicios,8672,65,3035.2,1286,847,5168.2,990,261,116,1367,826,1
SOL-002335,19,M,soltero,Familiar,1,Costa,Rural,5544,6,Mensual,Produccion,5595,61,2182.05,99,443,2724.05,430,78,233,741,783,0
SOL-002336,18,F,soltero,Propia,1,Sierra,Rural,6077,88,Diario,Produccion,3341,35,2171.65,554,30,2755.65,390,70,334,794,714,0
SOL-002337,23,M,casado,Familiar,5,Costa,Periurbano,8471,34,Semanal,Transporte,8102,65,2835.7,907,656,4398.7,1130,260,176,1566,815,1
SOL-002338,46,F,conviviente,Alquilada,2,Costa,Urbano,1014,80,Diario,Servicios,2485,69,770.35,581,330,1681.35,710,65,110,885,710,0
SOL-002339,42,M,divorciado,Alquilada,5,Sierra,Rural,848,118,Diario,Produccion,1813,74,471.38,121,322,914.38,890,49,58,997,779,0
SOL-002340,37,F,viudo,Propia,2,Selva,Urbano,4679,66,Diario,Produccion,9289,71,2693.81,1979,302,4974.81,640,94,241,975,743,0
SOL-002341,33,M,divorciado,Propia,5,Sierra,Urbano,412,107,Diario,Servicios,2164,66,735.76,582,150,1467.76,1180,70,25,1275,974,0
SOL-002342,48,F,divorciado,Alquilada,1,Selva,Urbano,5587,48,Semanal,Servicios,7804,73,2107.08,560,327,2994.08,490,57,250,797,941,1
SOL-002343,27,F,viudo,Familiar,4,Costa,Rural,7997,41,Diario,Servicios,4536,35,2948.4,702,314,3964.4,840,279,275,1394,826,0
SOL-002344,27,F,viudo,Alquilada,1,Costa,Periurbano,3496,20,Quincenal,Transporte,7905,71,2292.45,1196,832,4320.45,480,99,95,674,997,1
SOL-002345,40,M,soltero,Propia,1,Sierra,Rural,3301,14,Semanal,Transporte,4642,67,1531.86,43,208,1782.86,390,75,242,707,675,0
SOL-002346,54,F,viudo,Propia,3,Sierra,Rural,1759,5,Semanal,Servicios,5392,69,1671.52,973,619,3263.52,630,114,201,945,976,0
SOL-002347,47,F,soltero,Alquilada,1,Sierra,Periurbano,5843,15,Quincenal,Transporte,7646,59,3134.86,2240,642,6016.86,450,91,157,698,890,1
SOL-002348,69,F,soltero,Alquilada,1,Sierra,Rural,3036,35,Semanal,Transporte,5284,71,1532.36,490,978,3000.36,390,71,236,697,885,1
SOL-002349,38,F,casado,Propia,6,Costa,Periurbano,3126,42,Semanal,Comercio,2458,52,1179.84,657,232,2068.84,1300,111,17,1428,798,0
SOL-002350,58,F,casado,Propia,1,Costa,Urbano,5406,5,Quincenal,Produccion,6794,64,2445.84,1928,355,4728.84,550,177,4,731,830,0
SOL-002351,22,F,casado,Alquilada,6,Sierra,Periurbano,1214,11,Mensual,Produccion,7224,52,3467.52,1310,1257,6034.52,1210,304,466,1980,708,1
SOL-002352,52,F,conviviente,Familiar,4,Selva,Urbano,3683,42,Semanal,Transporte,6138,63,2271.06,1555,149,3975.06,990,55,80,1125,787,1
SOL-002353,33,F,casado,Propia,5,Selva,Periurbano,7118,10,Mensual,Transporte,8367,62,3179.46,1898,997,6074.46,1080,102,588,1770,781,1
SOL-002354,49,F,conviviente,Propia,6,Costa,Periurbano,4419,50,Diario,Comercio,8316,67,2744.28,177,252,3173.28,1300,250,228,1778,700,0
SOL-002355,21,F,soltero,Familiar,1,Selva,Periurbano,1453,12,Mensual,Transporte,6103,71,1769.87,1367,282,3418.87,430,90,28,548,916,1
SOL-002356,21,M,soltero,Propia,1,Selva,Rural,1374,33,Diario,Servicios,7697,63,2847.89,1649,406,4902.89,350,119,314,783,734,1
SOL-002357,27,M,conviviente,Familiar,4,Selva,Urbano,3263,24,Quincenal,Transporte,6812,56,2997.28,28,307,3332.28,990,115,313,1418,809,1
SOL-002358,57,M,soltero,Familiar,1,Sierra,Urbano,1553,8,Mensual,Comercio,1679,59,688.39,204,32,924.39,520,55,62,637,842,0
SOL-002359,35,F,conviviente,Alquilada,4,Sierra,Periurbano,1312,16,Quincenal,Produccion,2285,70,685.5,348,287,1320.5,890,66,120,1076,923,0
SOL-002360,45,M,divorciado,Propia,3,Selva,Urbano,14206,22,Quincenal,Comercio,8309,40,4985.4,1788,151,6924.4,800,213,922,1935,858,1
SOL-002361,42,M,casado,Alquilada,4,Sierra,Periurbano,437,21,Quincenal,Produccion,1549,71,449.21,122,305,876.21,890,50,41,981,726,0
SOL-002362,49,M,casado,Familiar,3,Selva,Urbano,2350,5,Mensual,Produccion,4034,70,1210.2,37,50,1297.2,800,57,170,1027,742,0
SOL-002363,62,M,soltero,Familiar,1,Sierra,Urbano,326,6,Mensual,Comercio,3467,74,901.42,39,660,1600.42,520,66,136,722,850,1
SOL-002364,42,M,conviviente,Alquilada,4,Costa,Rural,8103,15,Quincenal,Comercio,8484,34,5599.44,1373,152,7124.44,840,297,270,1407,779,1
SOL-002365,68,F,viudo,Familiar,4,Sierra,Urbano,3483,95,Diario,Produccion,6851,41,4042.09,454,338,4834.09,1000,246,230,1476,677,1
SOL-002366,42,F,soltero,Alquilada,1,Sierra,Periurbano,1193,51,Semanal,Transporte,5323,68,1703.36,871,876,3450.36,450,134,339,923,771,1
SOL-002367,28,M,casado,Alquilada,2,Sierra,Rural,1237,22,Quincenal,Produccion,5827,80,1165.4,1177,1157,3499.4,520,111,26,657,748,1
SOL-002368,44,F,conviviente,Propia,4,Costa,Periurbano,3508,12,Mensual,Servicios,7492,74,1947.92,210,456,2613.92,960,60,85,1105,773,1
SOL-002369,30,M,viudo,Propia,6,Sierra,Rural,3166,46,Semanal,Comercio,6019,70,1805.7,947,807,3559.7,1020,177,196,1393,892,1
SOL-002370,22,F,viudo,Alquilada,6,Sierra,Periurbano,4935,10,Mensual,Comercio,6904,73,1864.08,333,230,2427.08,1210,76,281,1567,996,0
SOL-002371,40,M,soltero,Propia,1,Selva,Rural,8081,6,Mensual,Servicios,7841,65,2744.35,109,1170,4023.35,350,226,92,668,781,0
SOL-002372,45,M,conviviente,Propia,1,Sierra,Urbano,390,20,Quincenal,Produccion,2274,53,1068.78,244,359,1671.78,520,96,83,699,808,1
SOL-002373,43,F,soltero,Familiar,1,Selva,Periurbano,7690,11,Semanal,Servicios,8677,61,3384.03,166,981,4531.03,430,143,35,608,798,0
SOL-002374,38,F,soltero,Propia,1,Sierra,Periurbano,769,23,Semanal,Transporte,5688,76,1365.12,18,414,1797.12,450,105,101,656,916,1
SOL-002375,21,F,soltero,Familiar,1,Costa,Rural,4141,49,Semanal,Comercio,6708,54,3085.68,1193,995,5273.68,430,276,127,833,853,1
SOL-002376,19,M,soltero,Alquilada,1,Selva,Urbano,637,45,Diario,Comercio,6886,75,1721.5,1438,504,3663.5,490,118,149,757,798,1
SOL-002377,25,M,conviviente,Alquilada,2,Selva,Periurbano,6841,5,Mensual,Comercio,9579,40,5747.4,1420,147,7314.4,580,447,465,1492,763,1
SOL-002378,31,F,conviviente,Familiar,4,Selva,Rural,992,4,Mensual,Servicios,1314,53,617.58,219,49,885.58,710,56,63,829,941,0
SOL-002379,47,M,soltero,Familiar,1,Sierra,Periurbano,578,86,Diario,Transporte,1529,69,473.99,40,192,705.99,450,49,9,508,773,0
SOL-002380,45,F,casado,Familiar,4,Sierra,Rural,1475,20,Semanal,Transporte,3468,66,1179.12,769,374,2322.12,750,57,45,852,823,1
SOL-002381,26,M,viudo,Alquilada,3,Selva,Rural,2356,6,Mensual,Comercio,5069,10,4562.1,871,41,5474.1,590,90,800,1480,666,1
SOL-002382,24,M,divorciado,Alquilada,2,Costa,Urbano,524,99,Diario,Produccion,5770,60,2308,1446,62,3816,710,95,41,846,794,1
SOL-002383,21,M,soltero,Familiar,1,Sierra,Periurbano,1528,18,Semanal,Produccion,7752,73,2093.04,1087,686,3866.04,450,76,304,830,738,1
SOL-002384,34,F,conviviente,Alquilada,6,Selva,Rural,8698,12,Mensual,Transporte,9507,58,3992.94,1014,1842,6848.94,970,245,453,1668,940,1
SOL-002385,65,F,viudo,Propia,4,Selva,Urbano,2253,8,Quincenal,Comercio,4160,18,3411.2,172,377,3960.2,990,97,133,1220,691,1
SOL-002386,49,F,casado,Propia,4,Selva,Rural,1020,20,Quincenal,Produccion,3973,71,1152.17,484,301,1937.17,710,106,25,841,828,1
SOL-002387,68,M,casado,Familiar,1,Sierra,Periurbano,753,4,Mensual,Comercio,2159,67,712.47,173,43,928.47,450,57,84,591,917,0
SOL-002388,23,F,conviviente,Alquilada,4,Costa,Urbano,498,89,Diario,Comercio,2312,73,624.24,77,210,911.24,1070,52,67,1189,670,0
SOL-002389,27,M,viudo,Propia,3,Sierra,Rural,1888,64,Diario,Comercio,1351,50,675.5,247,60,982.5,630,63,127,820,756,0
SOL-002390,32,F,viudo,Alquilada,5,Costa,Rural,1082,51,Semanal,Produccion,8509,70,2552.7,2140,658,5350.7,1000,107,64,1171,737,1
SOL-002391,41,M,viudo,Alquilada,6,Costa,Rural,829,29,Semanal,Comercio,1707,74,443.82,122,284,849.82,1150,46,59,1255,898,0
SOL-002392,60,F,viudo,Propia,4,Selva,Urbano,1865,8,Mensual,Produccion,3884,72,1087.52,37,648,1772.52,990,93,68,1151,991,0
SOL-002393,37,M,divorciado,Familiar,5,Selva,Rural,3896,5,Quincenal,Comercio,6762,65,2366.7,466,1266,4098.7,840,89,85,1014,748,0
SOL-002394,57,F,soltero,Propia,1,Selva,Urbano,1844,38,Semanal,Transporte,9470,61,3693.3,873,1110,5676.3,490,212,505,1207,665,1
SOL-002395,52,F,soltero,Familiar,1,Selva,Urbano,3073,8,Quincenal,Comercio,5395,68,1726.4,831,477,3034.4,490,70,293,853,680,1
SOL-002396,35,F,viudo,Familiar,2,Selva,Periurbano,770,14,Quincenal,Produccion,1327,68,424.64,56,29,509.64,580,42,41,663,951,0
SOL-002397,46,F,casado,Familiar,3,Selva,Rural,343,18,Quincenal,Produccion,4154,53,1952.38,609,258,2819.38,590,100,175,865,853,1
SOL-002398,45,M,conviviente,Propia,6,Selva,Rural,410,50,Semanal,Comercio,3046,72,852.88,412,3,1267.88,970,80,109,1159,994,0
SOL-002399,21,M,soltero,Propia,1,Costa,Periurbano,1419,12,Mensual,Produccion,5881,68,1881.92,157,85,2123.92,480,70,96,646,954,1
SOL-002400,46,M,divorciado,Alquilada,4,Selva,Urbano,13208,13,Semanal,Transporte,9403,47,4983.59,469,1425,6877.59,990,417,739,2146,891,0
SOL-002401,37,M,viudo,Familiar,1,Sierra,Periurbano,12728,14,Semanal,Servicios,7275,40,4365,1793,567,6725,450,160,67,677,988,0
SOL-002402,62,F,conviviente,Familiar,3,Costa,Rural,6180,91,Diario,Servicios,4455,18,3653.1,1039,300,4992.1,700,347,722,1769,964,0
SOL-002403,38,M,soltero,Alquilada,1,Sierra,Periurbano,3297,105,Diario,Produccion,7243,64,2607.48,319,691,3617.48,450,170,265,885,892,1
SOL-002404,65,F,casado,Alquilada,5,Selva,Rural,1334,32,Semanal,Produccion,3584,53,1684.48,490,604,2778.48,840,102,159,1101,880,1
SOL-002405,35,F,viudo,Alquilada,1,Costa,Urbano,2138,6,Mensual,Transporte,2779,70,833.7,231,53,1117.7,550,69,58,677,853,0
SOL-002406,25,F,divorciado,Propia,5,Selva,Urbano,3091,21,Semanal,Servicios,2496,58,1048.32,231,496,1775.32,1160,91,117,1368,679,0
SOL-002407,28,M,viudo,Alquilada,1,Sierra,Urbano,5874,27,Semanal,Servicios,5191,58,2180.22,1070,238,3488.22,520,190,403,1113,856,1
SOL-002408,50,F,divorciado,Alquilada,4,Costa,Urbano,4523,11,Mensual,Comercio,2667,40,1600.2,460,372,2432.2,1070,85,79,1234,662,1
SOL-002409,53,F,divorciado,Familiar,1,Costa,Periurbano,1591,15,Quincenal,Servicios,2121,50,1060.5,45,242,1347.5,480,69,110,659,784,1
SOL-002410,22,F,viudo,Familiar,4,Selva,Urbano,5802,5,Quincenal,Servicios,7484,45,4116.2,520,340,4976.2,990,191,606,1787,955,0
SOL-002411,51,F,divorciado,Alquilada,1,Costa,Rural,7778,22,Quincenal,Produccion,5942,40,3565.2,455,238,4258.2,430,193,173,796,885,1
SOL-002412,20,F,soltero,Alquilada,1,Sierra,Rural,3446,36,Diario,Produccion,5777,77,1328.71,1401,608,3337.71,390,84,17,491,654,0
SOL-002413,22,M,soltero,Alquilada,1,Sierra,Rural,808,18,Quincenal,Produccion,1578,74,410.28,455,176,1041.28,390,42,40,472,911,1
SOL-002414,54,M,divorciado,Alquilada,5,Costa,Periurbano,1028,7,Mensual,Produccion,6053,70,1815.9,890,693,3398.9,1130,78,249,1457,811,1
SOL-002415,33,F,casado,Propia,4,Costa,Urbano,2163,83,Diario,Transporte,3787,62,1439.06,362,158,1959.06,1070,131,99,1300,993,0
SOL-002416,37,M,viudo,Propia,4,Selva,Rural,390,9,Mensual,Transporte,4318,73,1165.86,854,3,2022.86,710,111,141,962,868,1
SOL-002417,54,F,viudo,Familiar,2,Selva,Rural,610,21,Quincenal,Produccion,2722,66,925.48,803,437,2165.48,470,58,5,533,676,1
SOL-002418,30,M,viudo,Propia,3,Costa,Rural,2426,94,Diario,Transporte,4824,38,2990.88,908,893,4791.88,700,110,531,1341,974,1
SOL-002419,59,M,conviviente,Alquilada,6,Selva,Urbano,1724,11,Semanal,Transporte,1376,57,591.68,275,161,1027.68,1330,54,10,1394,945,0
SOL-002420,39,F,divorciado,Familiar,1,Selva,Rural,2908,43,Semanal,Servicios,8047,63,2977.39,2364,285,5626.39,350,232,384,966,842,1
SOL-002421,51,M,soltero,Propia,1,Selva,Rural,11186,16,Quincenal,Produccion,7024,42,4073.92,1909,170,6152.92,350,110,47,507,696,1
SOL-002422,19,F,soltero,Familiar,1,Costa,Periurbano,1826,20,Quincenal,Servicios,2965,69,919.15,728,108,1755.15,480,81,85,646,784,1
SOL-002423,66,M,divorciado,Familiar,4,Costa,Urbano,8390,117,Diario,Produccion,9780,70,2934,1537,746,5217,1070,238,249,1557,904,0
SOL-002424,55,M,conviviente,Familiar,1,Selva,Urbano,1615,9,Semanal,Produccion,1070,15,909.5,191,37,1137.5,490,70,69,629,996,0
SOL-002425,66,F,soltero,Propia,1,Sierra,Periurbano,2444,34,Semanal,Comercio,5084,59,2084.44,570,885,3539.44,450,79,51,580,798,1
SOL-002426,59,M,soltero,Familiar,1,Selva,Periurbano,746,53,Diario,Servicios,6858,53,3223.26,646,928,4797.26,430,72,527,1029,760,1
SOL-002427,18,M,soltero,Alquilada,1,Selva,Urbano,5812,4,Mensual,Produccion,9887,70,2966.1,2824,1910,7700.1,490,190,384,1064,932,1
SOL-002428,55,M,viudo,Alquilada,2,Selva,Urbano,4301,58,Diario,Transporte,3888,47,2060.64,161,539,2760.64,640,188,97,925,710,0
SOL-002429,47,M,viudo,Alquilada,4,Selva,Urbano,4043,5,Mensual,Comercio,5474,60,2189.6,1027,72,3288.6,990,133,228,1351,914,1
SOL-002430,53,F,viudo,Familiar,5,Selva,Urbano,2446,8,Semanal,Servicios,9982,82,1796.76,2530,473,4799.76,1160,100,144,1404,897,1
SOL-002431,50,M,casado,Alquilada,2,Selva,Rural,1891,6,Mensual,Produccion,2774,65,970.9,370,514,1854.9,470,60,192,722,966,1
SOL-002432,34,M,viudo,Propia,5,Sierra,Periurbano,3967,51,Diario,Transporte,7100,65,2485,173,505,3163,1050,139,75,1264,729,0
