ID,edad,genero,estado_civil,tipo_vivienda,integrantes,zona_geografica,tipo_zona,monto_solicitado,plazo,periodo,ingreso_adicional,ingreso_terceros,sector_economico,costo_inversion,ingreso_mensual_neto,gasto_basico,gastos_operativos,gastos_financieros,deuda_total_financiera,puntaje_experian,aprobado
SOL-004024,60,M,viudo,Familiar,6,Sierra,Periurbano,473,3,Quincenal,362,224,Transporte,67,439.89,1210,49,35,140,771,0
SOL-004025,43,F,conviviente,Familiar,5,Costa,Urbano,392,39,Diario,2535,816,Produccion,73,2583.63,1250,129,247,1482,754,1
SOL-004026,54,F,divorciado,Familiar,6,Selva,Periurbano,5199,35,Semanal,1935,1078,Comercio,55,3217.5,1240,111,0,0,869,1
SOL-004027,62,M,conviviente,Familiar,4,Selva,Periurbano,9902,33,Semanal,2084,76,Servicios,38,5529.78,920,321,70,1400,822,1
SOL-004028,19,F,soltero,Alquilada,1,Costa,Rural,7365,9,Mensual,1743,536,Servicios,61,2722.59,430,88,406,13398,346,1
SOL-004029,62,M,soltero,Familiar,1,Costa,Rural,6981,5,Mensual,25,340,Transporte,54,2432.94,430,241,274,1644,795,1
SOL-004030,26,M,divorciado,Alquilada,2,Sierra,Periurbano,2464,97,Diario,276,524,Produccion,55,1285.65,590,65,126,1890,987,1
SOL-004031,29,M,viudo,Propia,6,Costa,Rural,1142,11,Mensual,370,347,Servicios,54,827.54,1150,80,160,960,844,0
SOL-004032,67,F,casado,Familiar,3,Costa,Periurbano,9603,30,Semanal,2532,1835,Comercio,53,4605.06,790,197,566,6226,684,1
SOL-004033,30,F,viudo,Alquilada,3,Costa,Urbano,5656,92,Diario,520,662,Produccion,72,2440.2,890,137,279,1674,859,1
SOL-004034,38,M,divorciado,Familiar,2,Sierra,Urbano,918,10,Mensual,163,75,Comercio,55,633.6,670,50,88,176,662,0
SOL-004035,68,F,viudo,Familiar,5,Selva,Periurbano,351,109,Diario,343,158,Comercio,73,352.35,1080,36,3,36,853,0
SOL-004036,54,M,viudo,Propia,2,Sierra,Urbano,9022,7,Mensual,366,312,Transporte,32,4135.76,670,190,720,6480,820,1
SOL-004037,25,M,casado,Propia,5,Selva,Urbano,6576,15,Quincenal,514,264,Transporte,25,2626.5,1160,88,456,12312,374,1
SOL-004038,27,F,viudo,Alquilada,3,Costa,Periurbano,1167,39,Diario,194,96,Transporte,65,409.85,790,40,59,1062,529,0
SOL-004039,23,M,divorciado,Familiar,6,Costa,Urbano,16147,14,Semanal,2140,1066,Produccion,40,5723.4,1440,292,169,338,745,1
SOL-004040,37,M,divorciado,Familiar,3,Sierra,Periurbano,3082,17,Quincenal,2374,709,Transporte,68,3140.16,740,261,25,600,674,1
SOL-004041,42,M,casado,Propia,6,Selva,Urbano,1384,10,Quincenal,1139,521,Comercio,53,2530.01,1330,73,288,2880,905,1
SOL-004042,65,M,casado,Propia,6,Costa,Periurbano,4101,9,Mensual,629,512,Comercio,63,2365.41,1300,105,122,2196,956,1
SOL-004043,38,M,viudo,Propia,2,Costa,Rural,2223,5,Mensual,4,157,Servicios,61,1099.41,560,101,93,2232,646,1
SOL-004044,34,M,viudo,Alquilada,6,Selva,Rural,1740,68,Diario,1290,20,Comercio,65,1593.9,970,132,303,3333,543,1
SOL-004045,59,M,soltero,Propia,1,Costa,Rural,1723,45,Semanal,120,6,Servicios,20,888,430,79,71,355,881,1
SOL-004046,20,F,soltero,Propia,1,Sierra,Urbano,1623,9,Quincenal,43,421,Produccion,57,1209.59,520,84,141,1269,963,1
SOL-004047,45,M,viudo,Propia,1,Selva,Periurbano,5043,62,Diario,560,167,Servicios,60,1754.8,430,129,311,4354,514,1
SOL-004048,61,M,conviviente,Propia,6,Selva,Periurbano,2068,71,Diario,1133,580,Transporte,73,1755,1240,55,268,804,739,1
SOL-004049,55,M,casado,Propia,6,Sierra,Rural,4666,18,Quincenal,964,654,Comercio,10,3133.8,1020,238,386,3860,745,1
SOL-004050,23,M,soltero,Familiar,1,Selva,Periurbano,9555,76,Diario,199,886,Transporte,38,5590.54,430,286,1076,1076,691,1
SOL-004051,32,F,viudo,Alquilada,3,Costa,Urbano,5100,105,Diario,930,298,Transporte,20,4446.4,890,436,485,3395,842,1
SOL-004052,55,M,divorciado,Familiar,4,Selva,Urbano,884,6,Quincenal,366,223,Comercio,18,1049.6,990,68,100,1100,954,0
SOL-004053,54,M,viudo,Alquilada,2,Selva,Urbano,2655,31,Diario,460,188,Comercio,79,1313.97,640,60,111,1110,990,1
SOL-004054,30,M,viudo,Alquilada,3,Costa,Urbano,6849,20,Semanal,271,43,Comercio,22,7268.82,890,361,887,31932,403,1
SOL-004055,55,F,viudo,Propia,5,Costa,Urbano,3108,45,Semanal,407,658,Comercio,53,1922.77,1250,86,154,5544,547,1
SOL-004056,49,F,conviviente,Familiar,3,Costa,Urbano,6430,21,Semanal,72,1046,Produccion,65,3496.85,890,203,166,2656,916,1
SOL-004057,28,M,casado,Familiar,5,Sierra,Urbano,4579,30,Semanal,1634,536,Produccion,69,1772.89,1180,173,235,2115,727,1
SOL-004058,59,F,soltero,Propia,1,Selva,Periurbano,675,102,Diario,1136,59,Transporte,65,1680.35,430,70,164,3936,563,1
SOL-004059,61,M,divorciado,Alquilada,5,Costa,Rural,4767,40,Semanal,502,1113,Transporte,72,1682.52,1000,145,188,4136,612,1
SOL-004060,58,F,conviviente,Alquilada,3,Costa,Urbano,1520,58,Diario,326,259,Comercio,52,1314.72,890,104,140,4620,588,1
SOL-004061,31,M,divorciado,Alquilada,6,Sierra,Rural,2775,20,Semanal,281,142,Servicios,68,1954.24,1020,53,58,580,779,1
SOL-004062,35,F,casado,Propia,1,Selva,Periurbano,5925,48,Semanal,1586,347,Produccion,45,3095.95,430,291,352,7744,645,1
SOL-004063,52,M,divorciado,Propia,5,Costa,Periurbano,1795,49,Semanal,475,82,Transporte,69,1595.57,1130,98,76,684,908,1
SOL-004064,21,M,soltero,Familiar,1,Costa,Rural,5556,115,Diario,986,599,Servicios,38,2628.18,430,58,475,17100,50,1
SOL-004065,62,F,conviviente,Familiar,5,Selva,Urbano,3267,11,Mensual,363,326,Comercio,68,1165.12,1160,58,86,2580,590,0
SOL-004066,57,F,soltero,Propia,1,Selva,Rural,6328,31,Diario,2328,1551,Produccion,70,2915.1,350,264,188,2820,657,1
SOL-004067,21,M,soltero,Alquilada,1,Sierra,Urbano,3959,17,Semanal,1427,436,Servicios,70,1448.1,520,133,0,0,836,1
SOL-004068,27,F,soltero,Familiar,1,Selva,Urbano,3708,10,Semanal,1889,144,Transporte,82,1304.82,490,58,152,912,884,1
SOL-004069,34,F,casado,Alquilada,3,Costa,Periurbano,1136,3,Quincenal,502,429,Produccion,70,888.6,790,73,126,1134,899,1
SOL-004070,32,F,casado,Familiar,1,Costa,Periurbano,2285,32,Semanal,833,51,Transporte,42,2746.88,480,54,446,2676,856,1
SOL-004071,41,M,soltero,Familiar,1,Sierra,Periurbano,682,18,Quincenal,2924,741,Comercio,64,3521.16,450,178,431,1293,745,1
SOL-004072,70,M,soltero,Familiar,1,Sierra,Periurbano,2158,12,Mensual,109,239,Servicios,40,1188.6,450,59,218,654,885,1
SOL-004073,69,M,soltero,Familiar,1,Costa,Urbano,2169,106,Diario,171,229,Produccion,10,1702.8,550,127,288,864,842,1
SOL-004074,52,F,viudo,Propia,2,Costa,Periurbano,609,5,Mensual,251,98,Produccion,63,406.26,630,45,33,693,746,0
SOL-004075,44,M,casado,Familiar,6,Selva,Urbano,3965,76,Diario,394,414,Servicios,38,1492.34,1330,78,209,1254,690,0
SOL-004076,33,M,soltero,Propia,1,Selva,Urbano,2020,86,Diario,171,467,Produccion,69,1036.33,490,71,115,1150,770,1
SOL-004077,49,F,casado,Propia,6,Sierra,Urbano,13566,21,Semanal,2527,1531,Transporte,54,4544.34,1350,99,39,546,931,1
SOL-004078,45,M,viudo,Propia,4,Costa,Urbano,3563,118,Diario,120,268,Comercio,70,1579.5,1070,62,116,1160,657,1
SOL-004079,57,M,conviviente,Familiar,4,Sierra,Urbano,821,114,Diario,928,733,Servicios,66,1403.18,1000,88,125,1500,823,1
SOL-004080,21,F,soltero,Propia,1,Costa,Urbano,387,29,Semanal,816,236,Produccion,61,1131.39,550,66,41,369,725,1
SOL-004081,59,F,viudo,Familiar,6,Selva,Periurbano,10750,9,Quincenal,504,1469,Comercio,51,3760.26,1240,104,132,4752,915,1
SOL-004082,33,M,casado,Alquilada,6,Selva,Urbano,851,8,Semanal,107,166,Servicios,71,375.84,1330,41,70,420,708,0
SOL-004083,46,F,casado,Familiar,3,Selva,Periurbano,4702,11,Mensual,1556,1253,Produccion,63,3042.51,740,132,108,1080,756,1
SOL-004084,59,F,casado,Propia,2,Sierra,Periurbano,8154,4,Mensual,1544,669,Transporte,57,2901.21,590,129,457,5484,763,1
SOL-004085,35,F,soltero,Alquilada,1,Sierra,Urbano,1132,37,Semanal,2114,698,Comercio,64,2832.12,520,201,423,3807,899,1
SOL-004086,65,M,viudo,Familiar,2,Costa,Rural,2507,12,Mensual,631,693,Comercio,72,1331.12,560,96,199,597,806,1
SOL-004087,61,F,viudo,Alquilada,6,Sierra,Periurbano,4552,13,Quincenal,1981,661,Servicios,74,2038.14,1210,139,180,6480,646,1
SOL-004088,33,F,soltero,Propia,1,Sierra,Urbano,428,7,Mensual,1152,1230,Transporte,71,1832.8,520,175,101,1616,832,1
SOL-004089,19,F,soltero,Propia,1,Selva,Periurbano,1506,17,Quincenal,205,105,Comercio,61,708.63,430,62,19,76,819,1
SOL-004090,60,M,casado,Alquilada,2,Sierra,Periurbano,9947,32,Diario,255,861,Servicios,25,4456.5,590,313,690,22770,442,1
SOL-004091,35,M,divorciado,Alquilada,4,Sierra,Urbano,16479,43,Semanal,37,1068,Comercio,10,7449.3,1000,602,380,3040,873,1
SOL-004092,22,M,divorciado,Alquilada,3,Costa,Urbano,4106,16,Quincenal,976,516,Comercio,70,2031.3,890,59,40,1440,680,1
SOL-004093,46,M,casado,Familiar,5,Sierra,Rural,2361,110,Diario,417,1082,Servicios,68,2434.56,890,164,246,7380,612,1
SOL-004094,42,F,soltero,Familiar,1,Costa,Urbano,2471,50,Diario,561,543,Comercio,61,3163.29,550,241,624,3744,662,1
SOL-004095,56,F,soltero,Familiar,1,Costa,Rural,7106,51,Semanal,454,293,Servicios,35,4004,430,206,799,23970,377,1
SOL-004096,68,M,casado,Familiar,5,Selva,Urbano,686,30,Semanal,32,111,Comercio,70,447.6,1160,45,61,610,800,0
SOL-004097,19,F,soltero,Familiar,1,Selva,Urbano,1099,26,Semanal,506,879,Servicios,40,4080,490,162,20,440,943,1
SOL-004098,19,F,soltero,Propia,1,Selva,Periurbano,1079,12,Semanal,1810,32,Transporte,18,5433.32,430,222,86,774,847,1
SOL-004099,37,F,viudo,Propia,3,Costa,Rural,6810,37,Semanal,303,1357,Transporte,69,2844.87,700,124,537,9666,622,1
SOL-004100,53,M,casado,Alquilada,5,Costa,Rural,914,17,Quincenal,229,705,Comercio,55,3007.35,1000,247,495,17820,347,1
SOL-004101,65,M,divorciado,Familiar,2,Selva,Urbano,2789,6,Mensual,1696,330,Comercio,69,2057.16,640,77,349,12564,31,1
SOL-004102,60,F,viudo,Familiar,3,Sierra,Rural,1015,6,Semanal,819,811,Servicios,64,2513.88,630,80,180,2880,942,1
SOL-004103,39,F,viudo,Alquilada,6,Selva,Periurbano,3969,9,Quincenal,2047,7,Transporte,63,3019.94,1240,150,603,7236,508,1
SOL-004104,47,F,soltero,Alquilada,1,Selva,Urbano,3099,92,Diario,486,268,Servicios,61,2655.12,490,193,437,9177,532,1
SOL-004105,56,M,viudo,Alquilada,3,Selva,Rural,3768,18,Semanal,1550,1051,Servicios,65,2465.05,590,157,62,186,724,1
SOL-004106,29,M,casado,Propia,3,Sierra,Periurbano,4745,8,Mensual,328,525,Produccion,55,2482.65,740,215,131,2751,895,1
SOL-004107,19,F,soltero,Familiar,1,Selva,Periurbano,3355,11,Quincenal,660,151,Transporte,40,3439.2,430,227,304,1824,787,1
SOL-004108,57,F,soltero,Propia,1,Costa,Periurbano,8241,32,Semanal,1932,860,Transporte,35,5642.65,480,516,724,8688,857,1
SOL-004109,60,F,conviviente,Alquilada,2,Costa,Rural,5130,37,Diario,1558,1535,Servicios,58,3401.16,560,336,426,2556,990,1
SOL-004110,69,F,conviviente,Alquilada,3,Sierra,Urbano,5251,3,Quincenal,1844,1668,Produccion,71,2774.43,830,133,105,840,660,1
SOL-004111,46,F,conviviente,Alquilada,2,Selva,Urbano,355,12,Mensual,431,394,Produccion,75,940.75,640,80,130,1300,677,1
SOL-004112,27,F,soltero,Alquilada,1,Sierra,Periurbano,2565,18,Quincenal,50,402,Comercio,74,1005.42,450,94,173,2768,500,1
SOL-004113,20,M,soltero,Alquilada,1,Sierra,Periurbano,3453,19,Semanal,490,509,Produccion,71,1511.19,450,120,9,54,773,1
SOL-004114,35,F,casado,Propia,1,Costa,Periurbano,8840,4,Mensual,201,1370,Comercio,68,3031.36,480,133,463,15279,490,1
SOL-004115,69,F,casado,Alquilada,5,Costa,Periurbano,6149,6,Mensual,895,45,Produccion,68,3066.56,1130,149,546,6006,985,1
SOL-004116,20,F,soltero,Propia,1,Sierra,Periurbano,2000,51,Diario,2698,1045,Transporte,61,3860.61,450,345,135,1080,732,1
SOL-004117,35,F,casado,Propia,5,Selva,Periurbano,676,4,Quincenal,441,557,Transporte,72,1302,1080,69,186,372,728,1
SOL-004118,19,M,soltero,Propia,1,Selva,Urbano,5301,31,Diario,883,857,Transporte,77,1771.69,490,71,31,248,721,1
SOL-004119,67,M,conviviente,Familiar,5,Costa,Rural,620,7,Mensual,800,691,Servicios,69,1139.56,1000,93,170,3740,613,1
SOL-004120,24,M,casado,Alquilada,5,Costa,Rural,2018,58,Diario,544,524,Comercio,50,1595.5,1000,146,212,5088,545,1
SOL-004121,51,M,soltero,Familiar,1,Sierra,Urbano,2468,75,Diario,437,448,Transporte,41,1598.9,520,134,111,3996,613,1
SOL-004122,66,M,viudo,Alquilada,6,Sierra,Urbano,401,59,Diario,502,646,Servicios,53,2468.91,1350,78,372,2976,728,1
SOL-004123,63,M,viudo,Familiar,5,Sierra,Rural,799,10,Mensual,292,210,Servicios,68,710.72,890,55,54,864,941,0
SOL-004124,61,F,soltero,Alquilada,1,Sierra,Rural,1512,113,Diario,1276,31,Transporte,70,1979.1,390,108,350,700,765,1
SOL-004125,19,F,soltero,Familiar,1,Costa,Urbano,1450,99,Diario,316,223,Comercio,59,909.79,550,85,89,890,871,1
SOL-004126,42,F,conviviente,Familiar,4,Selva,Rural,14172,52,Semanal,1312,1433,Produccion,30,6800.5,710,534,1068,12816,803,1
SOL-004127,45,M,casado,Alquilada,4,Sierra,Rural,331,51,Semanal,892,217,Produccion,32,4058.24,750,199,115,1610,838,1
SOL-004128,43,M,casado,Alquilada,2,Sierra,Urbano,6395,16,Quincenal,467,1120,Produccion,70,2363.1,670,166,141,2538,746,1
SOL-004129,50,M,soltero,Propia,1,Selva,Rural,3088,22,Quincenal,123,162,Produccion,30,1761.2,350,55,165,4455,516,1
SOL-004130,29,F,soltero,Familiar,1,Sierra,Urbano,2510,40,Semanal,1398,72,Servicios,58,3727.08,520,210,381,2286,982,1
SOL-004131,41,F,divorciado,Propia,1,Sierra,Urbano,3759,106,Diario,1783,839,Transporte,71,2634.36,520,253,464,13920,419,1
SOL-004132,29,M,viudo,Alquilada,2,Costa,Periurbano,2971,20,Semanal,154,1622,Produccion,25,7057.5,630,103,219,1971,918,1
SOL-004133,24,M,viudo,Familiar,1,Costa,Urbano,6351,8,Mensual,2356,867,Servicios,63,3285.23,550,300,452,1808,939,1
SOL-004134,68,F,casado,Alquilada,1,Selva,Periurbano,530,11,Semanal,257,416,Servicios,60,838.4,430,79,131,1834,536,1
SOL-004135,26,M,soltero,Alquilada,1,Costa,Periurbano,584,3,Mensual,271,623,Comercio,76,1120.8,480,73,34,340,944,1
SOL-004136,57,M,casado,Familiar,1,Sierra,Rural,6691,8,Mensual,622,160,Servicios,43,2435.61,390,56,199,597,737,1
SOL-004137,27,M,soltero,Familiar,1,Sierra,Rural,361,6,Mensual,0,219,Transporte,75,470.5,390,50,10,330,750,1
SOL-004138,54,M,conviviente,Familiar,6,Selva,Periurbano,671,77,Diario,280,271,Produccion,45,2467.3,1240,76,388,776,659,1
SOL-004139,24,F,divorciado,Familiar,6,Costa,Periurbano,1287,6,Mensual,346,783,Transporte,40,2889.6,1300,195,139,3753,834,1
SOL-004140,63,F,viudo,Propia,5,Sierra,Rural,352,82,Diario,1415,674,Produccion,71,1571.51,890,142,163,978,765,1
SOL-004141,20,F,soltero,Alquilada,1,Costa,Urbano,1320,73,Diario,45,362,Produccion,70,581.7,550,55,44,352,671,1
SOL-004142,48,F,soltero,Propia,1,Sierra,Urbano,1077,7,Mensual,523,108,Produccion,63,780.7,520,74,153,1836,649,1
SOL-004143,24,M,viudo,Propia,5,Sierra,Urbano,5096,4,Semanal,504,30,Produccion,71,2156.15,1180,163,159,2862,878,1
SOL-004144,63,F,divorciado,Alquilada,6,Selva,Periurbano,1512,3,Mensual,1047,536,Transporte,68,1889.92,1240,185,248,2728,681,1
SOL-004145,38,F,viudo,Familiar,5,Sierra,Rural,2180,16,Semanal,1115,410,Produccion,74,1990.56,890,79,247,1729,674,1
SOL-004146,32,M,divorciado,Alquilada,2,Selva,Periurbano,2146,10,Mensual,1206,425,Produccion,60,2468,580,243,70,1470,847,1
SOL-004147,43,M,casado,Alquilada,2,Selva,Rural,1200,35,Semanal,26,215,Transporte,49,781.32,470,63,58,174,797,1
SOL-004148,65,M,conviviente,Familiar,6,Selva,Rural,2754,3,Mensual,854,250,Transporte,70,1953.6,970,105,229,458,973,1
SOL-004149,47,M,soltero,Familiar,1,Sierra,Periurbano,544,23,Quincenal,3,174,Transporte,63,1131.83,450,57,43,387,841,1
SOL-004150,33,M,divorciado,Propia,3,Selva,Periurbano,9879,7,Quincenal,1799,1398,Transporte,51,3565.24,740,255,445,4450,829,1
SOL-004151,28,F,casado,Familiar,6,Selva,Urbano,939,29,Semanal,96,505,Produccion,65,1535.8,1330,146,206,1854,686,0
SOL-004152,67,F,conviviente,Alquilada,2,Sierra,Periurbano,3001,9,Mensual,2674,651,Servicios,69,2786.9,590,110,367,8074,528,1
SOL-004153,61,F,soltero,Alquilada,1,Selva,Urbano,5849,4,Mensual,1178,927,Servicios,56,3008.28,490,90,598,9568,543,1
SOL-004154,60,M,conviviente,Propia,5,Costa,Urbano,5591,23,Quincenal,1766,876,Servicios,65,2624.65,1250,222,61,732,709,1
SOL-004155,56,M,soltero,Propia,1,Sierra,Urbano,1080,5,Mensual,478,398,Servicios,69,1111.35,520,59,177,2124,861,1
SOL-004156,37,M,divorciado,Familiar,4,Sierra,Periurbano,1639,47,Diario,2233,1496,Servicios,73,2214.54,890,198,113,1695,759,1
SOL-004157,46,F,casado,Familiar,6,Sierra,Rural,4791,27,Semanal,1163,211,Produccion,55,3284.1,1020,270,278,2780,669,1
SOL-004158,56,F,soltero,Propia,1,Costa,Periurbano,852,3,Quincenal,26,269,Produccion,74,350.74,480,40,4,96,902,0
SOL-004159,52,F,conviviente,Familiar,1,Sierra,Periurbano,1283,20,Semanal,176,144,Servicios,63,434.75,450,44,9,99,918,1
SOL-004160,51,F,soltero,Propia,1,Sierra,Periurbano,2694,22,Semanal,113,364,Comercio,75,1026,450,70,34,680,700,1
SOL-004161,18,M,soltero,Familiar,1,Costa,Urbano,5372,9,Semanal,1182,194,Produccion,70,1972.2,550,94,348,1044,677,1
SOL-004162,52,F,divorciado,Familiar,4,Costa,Periurbano,2738,36,Semanal,1273,935,Produccion,70,1443,960,96,45,1620,789,1
SOL-004163,24,F,viudo,Familiar,6,Selva,Rural,1488,10,Quincenal,497,217,Servicios,40,1269,970,102,56,1008,876,1
SOL-004164,62,F,soltero,Familiar,1,Costa,Rural,1432,82,Diario,1168,492,Servicios,60,2447.2,430,198,318,6996,514,1
SOL-004165,19,F,soltero,Familiar,1,Costa,Periurbano,2632,67,Diario,248,1564,Transporte,73,2138.67,480,211,72,1584,765,1
SOL-004166,69,F,divorciado,Propia,2,Sierra,Urbano,1575,8,Mensual,254,150,Comercio,41,929.25,670,91,43,903,871,1
SOL-004167,44,M,casado,Propia,3,Selva,Periurbano,363,23,Semanal,291,42,Transporte,60,603.6,740,56,90,2430,497,0
SOL-004168,25,M,casado,Familiar,4,Costa,Rural,3678,100,Diario,491,1318,Transporte,70,2384.4,840,147,449,1796,957,1
SOL-004169,32,F,divorciado,Familiar,2,Sierra,Urbano,1951,12,Mensual,864,454,Servicios,76,692.16,670,68,123,2952,343,1
SOL-004170,31,F,viudo,Propia,2,Costa,Rural,4164,19,Semanal,1634,890,Servicios,68,2155.2,560,63,221,1326,856,1
SOL-004171,25,M,viudo,Propia,2,Costa,Urbano,838,53,Diario,738,571,Transporte,49,1654.44,710,101,217,4340,503,1
SOL-004172,44,M,conviviente,Familiar,6,Selva,Urbano,5429,16,Quincenal,1587,94,Comercio,26,5817.14,1330,232,89,178,886,1
SOL-004173,40,M,viudo,Propia,4,Selva,Urbano,833,8,Quincenal,375,482,Transporte,64,1370.52,990,72,212,2968,597,1
SOL-004174,33,M,divorciado,Propia,2,Costa,Urbano,5506,7,Quincenal,1789,396,Transporte,52,3088.8,710,236,245,2940,861,1
SOL-004175,41,M,divorciado,Propia,5,Selva,Rural,2313,9,Mensual,146,126,Servicios,56,957.88,840,82,162,486,739,0
SOL-004176,67,M,conviviente,Alquilada,2,Sierra,Rural,3454,20,Quincenal,850,158,Produccion,72,1218.28,520,53,176,1408,828,1
SOL-004177,60,F,soltero,Alquilada,1,Selva,Rural,4896,47,Semanal,1985,643,Produccion,54,3953.24,350,268,385,10395,616,1
SOL-004178,61,M,divorciado,Propia,6,Costa,Rural,3299,4,Quincenal,1254,1626,Servicios,72,2495.08,1150,173,269,4304,873,1
SOL-004179,44,M,divorciado,Propia,2,Sierra,Periurbano,944,90,Diario,2125,1097,Produccion,15,6245.8,590,552,572,12012,809,1
SOL-004180,45,M,divorciado,Familiar,1,Selva,Rural,1256,39,Semanal,39,461,Servicios,68,793.28,350,70,45,180,993,1
SOL-004181,51,F,divorciado,Propia,1,Sierra,Rural,2021,6,Mensual,205,829,Servicios,65,2303.35,390,200,207,1449,929,1
SOL-004182,18,F,soltero,Alquilada,1,Sierra,Rural,2653,8,Quincenal,271,527,Produccion,53,1331.98,390,75,23,69,858,1
SOL-004183,63,M,conviviente,Familiar,4,Costa,Periurbano,3130,47,Diario,870,500,Produccion,53,1841.46,960,170,5,5,932,1
SOL-004184,54,F,soltero,Familiar,1,Sierra,Urbano,1078,54,Diario,96,203,Transporte,56,460.68,520,47,87,1566,601,0
SOL-004185,35,F,conviviente,Alquilada,4,Costa,Urbano,13971,70,Diario,1051,1498,Transporte,40,5933.4,1070,284,67,1809,717,1
SOL-004186,53,F,viudo,Familiar,2,Sierra,Periurbano,3006,15,Semanal,86,761,Comercio,41,3659.77,590,277,343,1372,921,1
SOL-004187,23,F,conviviente,Propia,3,Selva,Rural,3882,4,Mensual,735,118,Comercio,35,1647.75,590,150,207,1449,901,1
SOL-004188,59,M,conviviente,Familiar,6,Costa,Urbano,3798,56,Diario,1981,341,Produccion,51,3444.21,1440,258,596,3576,824,1
SOL-004189,67,F,viudo,Alquilada,4,Selva,Urbano,2137,86,Diario,278,341,Comercio,66,736.78,990,69,94,752,796,0
SOL-004190,25,M,divorciado,Alquilada,5,Sierra,Periurbano,1459,5,Mensual,688,428,Servicios,70,759.6,1050,52,40,240,843,1
SOL-004191,48,F,soltero,Alquilada,1,Costa,Rural,4036,81,Diario,1501,897,Servicios,70,1883.7,430,75,149,1788,652,1
SOL-004192,59,M,casado,Alquilada,3,Sierra,Urbano,4934,3,Mensual,1267,96,Transporte,57,2236,830,74,260,780,976,1
SOL-004193,65,M,viudo,Alquilada,1,Costa,Urbano,798,14,Semanal,105,3,Produccion,62,385.32,550,50,42,252,731,0
SOL-004194,40,M,casado,Alquilada,3,Sierra,Rural,2794,4,Mensual,135,549,Comercio,66,1745.9,630,120,2,12,876,1
SOL-004195,22,M,viudo,Propia,1,Sierra,Rural,5118,13,Semanal,284,771,Produccion,73,1979.91,390,80,376,6016,638,1
SOL-004196,19,F,soltero,Familiar,1,Selva,Periurbano,681,12,Quincenal,223,180,Servicios,60,676.4,430,51,21,189,769,1
SOL-004197,49,M,casado,Alquilada,6,Sierra,Urbano,2737,19,Quincenal,2046,1226,Produccion,65,2576,1350,212,506,2024,735,1
SOL-004198,31,M,casado,Alquilada,5,Sierra,Periurbano,1908,61,Diario,59,384,Comercio,65,722.4,1050,52,11,99,799,0
SOL-004199,53,M,viudo,Propia,2,Costa,Periurbano,1713,22,Quincenal,726,614,Comercio,63,2158.58,630,104,424,2544,962,1
SOL-004200,70,M,divorciado,Familiar,6,Selva,Rural,5346,19,Quincenal,1376,773,Comercio,62,1863.9,970,56,41,1353,702,1
SOL-004201,51,M,conviviente,Alquilada,4,Sierra,Rural,4649,7,Quincenal,261,630,Produccion,41,3606.67,750,114,515,12360,613,1
SOL-004202,37,M,conviviente,Familiar,6,Selva,Rural,1782,5,Semanal,519,278,Produccion,52,1203.36,970,99,192,4608,523,1
SOL-004203,38,F,divorciado,Alquilada,6,Selva,Rural,2069,20,Quincenal,2423,941,Transporte,73,2557.44,970,250,263,6312,594,1
SOL-004204,22,M,soltero,Propia,1,Selva,Urbano,3450,2,Quincenal,1144,1720,Produccion,58,3843,490,51,301,4214,992,1
SOL-004205,19,F,soltero,Propia,1,Costa,Rural,4427,6,Mensual,1173,98,Produccion,40,2857.2,430,204,571,571,856,1
SOL-004206,55,M,divorciado,Familiar,5,Sierra,Urbano,6005,19,Quincenal,1986,993,Servicios,60,3517.2,1180,302,397,1588,906,1
SOL-004207,28,F,conviviente,Propia,5,Selva,Rural,952,47,Diario,542,113,Servicios,68,925.44,840,63,117,702,792,1
SOL-004208,32,F,divorciado,Propia,5,Selva,Periurbano,1910,11,Semanal,511,66,Comercio,63,767.75,1080,58,149,745,827,0
SOL-004209,50,M,casado,Alquilada,2,Selva,Periurbano,13430,6,Mensual,845,46,Transporte,15,5814,580,76,1055,25320,474,1
SOL-004210,40,M,divorciado,Alquilada,5,Costa,Rural,768,12,Mensual,1902,440,Produccion,69,2011.59,1000,50,225,675,974,1
SOL-004211,37,F,viudo,Familiar,6,Selva,Urbano,1715,10,Mensual,30,204,Produccion,20,863.2,1330,73,44,88,914,0
SOL-004212,55,F,divorciado,Alquilada,1,Selva,Urbano,6794,4,Mensual,899,128,Produccion,40,3855,490,348,423,5076,702,1
SOL-004213,52,M,conviviente,Alquilada,2,Selva,Urbano,1943,108,Diario,236,25,Produccion,65,846.3,640,77,140,1260,750,0
SOL-004214,53,M,casado,Familiar,2,Sierra,Periurbano,9222,101,Diario,1426,382,Produccion,40,3456.6,590,264,219,2628,969,1
