ID,edad,genero,estado_civil,tipo_vivienda,integrantes,zona_geografica,tipo_zona,monto_solicitado,plazo,periodo,ingreso_adicional,ingreso_terceros,sector_economico,ingreso_mensual_bruto,costo_inversion,ingreso_mensual_neto,gasto_basico,gastos_operativos,gastos_financieros,deuda_total_financiera,puntaje_experian,aprobado
SOL-000916,68,M,divorciado,Alquilada,2,Sierra,Periurbano,3639,87,Diario,233,1084,Transporte,2654,10,2388.6,590,130,690,17250,11,0
SOL-000917,52,F,casado,Familiar,3,Selva,Urbano,3468,40,Diario,3180,2781,Transporte,5900,71,1711,800,95,308,4620,586,0
SOL-000918,48,M,viudo,Familiar,1,Costa,Urbano,10973,6,Mensual,5828,2853,Transporte,8461,35,5499.65,550,475,908,16344,618,1
SOL-000919,33,M,divorciado,Familiar,3,Costa,Rural,2473,11,Mensual,1593,1247,Produccion,2680,35,1742,700,84,252,6048,513,1
SOL-000920,46,M,viudo,Familiar,2,Selva,Periurbano,3571,22,Semanal,1542,719,Transporte,2576,20,2060.8,580,185,88,2200,742,1
SOL-000921,48,F,soltero,Alquilada,1,Costa,Urbano,1533,33,Semanal,595,266,Servicios,1462,65,511.7,550,50,82,2460,496,0
SOL-000922,60,M,soltero,Alquilada,1,Selva,Rural,793,40,Semanal,724,197,Produccion,2604,18,2135.28,350,121,598,33488,0,0
SOL-000923,32,F,conviviente,Familiar,6,Selva,Periurbano,2401,3,Mensual,1039,344,Comercio,1852,45,1018.6,1240,64,269,4035,541,0
SOL-000924,64,F,divorciado,Familiar,4,Sierra,Rural,1367,33,Semanal,2706,631,Servicios,4023,77,925.29,750,51,223,10927,189,0
SOL-000925,52,F,soltero,Propia,1,Sierra,Rural,3254,22,Semanal,1116,583,Transporte,2304,40,1382.4,390,109,129,3870,507,0
SOL-000926,59,F,soltero,Alquilada,1,Selva,Periurbano,3753,15,Semanal,3179,3368,Comercio,8678,70,2603.4,430,105,450,5400,554,1
SOL-000927,56,F,viudo,Propia,2,Selva,Rural,3115,10,Mensual,3913,931,Transporte,9280,78,2041.6,470,173,439,14048,184,0
SOL-000928,22,F,conviviente,Propia,3,Selva,Periurbano,781,22,Quincenal,423,895,Comercio,1808,68,578.56,740,55,36,864,688,1
SOL-000929,69,F,viudo,Propia,4,Sierra,Urbano,1928,38,Semanal,1242,712,Produccion,2396,68,766.72,1000,66,129,5160,236,0
SOL-000930,52,M,viudo,Familiar,2,Selva,Urbano,2815,32,Semanal,1167,428,Produccion,1989,35,1292.85,640,50,51,1632,699,1
SOL-000931,43,M,conviviente,Familiar,1,Sierra,Urbano,4588,24,Quincenal,1671,3158,Transporte,6654,66,2262.36,520,174,291,10476,493,1
SOL-000932,47,M,conviviente,Propia,2,Sierra,Periurbano,5783,58,Diario,124,36,Comercio,8196,62,3114.48,590,292,900,18900,238,0
SOL-000933,20,M,soltero,Familiar,1,Selva,Periurbano,4616,39,Semanal,2629,943,Transporte,4362,38,2704.44,430,99,198,6336,502,1
SOL-000934,40,F,casado,Propia,4,Sierra,Periurbano,4518,41,Semanal,650,4486,Comercio,9214,68,2948.48,890,263,579,10422,581,1
SOL-000935,33,F,casado,Alquilada,3,Selva,Periurbano,3640,10,Mensual,4984,3280,Produccion,9988,68,3196.16,740,68,18,756,979,1
SOL-000936,39,M,casado,Propia,5,Sierra,Urbano,1172,7,Quincenal,1065,418,Comercio,2082,64,749.52,1180,58,90,3780,339,0
SOL-000937,60,F,viudo,Propia,1,Selva,Urbano,2005,8,Quincenal,3727,4484,Produccion,9005,73,2431.35,490,132,60,1440,871,1
SOL-000938,45,M,casado,Propia,3,Sierra,Rural,2158,100,Diario,875,835,Comercio,2938,65,1028.3,630,51,199,4776,372,0
SOL-000939,61,M,casado,Alquilada,4,Sierra,Periurbano,5932,86,Diario,5436,397,Transporte,9022,60,3608.8,890,331,630,15120,385,0
SOL-000940,18,M,soltero,Propia,1,Costa,Rural,3502,9,Mensual,2801,1703,Servicios,4586,60,1834.4,430,181,397,4764,551,1
SOL-000941,57,M,viudo,Propia,2,Costa,Rural,8603,6,Quincenal,558,1123,Produccion,5144,42,2983.52,560,212,437,3933,737,0
SOL-000942,60,F,divorciado,Propia,5,Sierra,Periurbano,711,23,Semanal,1637,1075,Servicios,5257,74,1366.82,1050,73,237,2844,622,1
SOL-000943,70,F,casado,Alquilada,6,Costa,Periurbano,1160,10,Mensual,2594,2045,Servicios,4209,72,1178.52,1300,79,268,4020,517,1
SOL-000944,41,M,conviviente,Familiar,2,Selva,Urbano,1810,21,Semanal,2965,413,Servicios,4398,71,1275.42,640,61,143,5720,404,1
SOL-000945,41,F,divorciado,Familiar,4,Sierra,Urbano,3221,39,Semanal,3011,1336,Transporte,7446,73,2010.42,1000,119,132,3300,796,1
SOL-000946,59,M,casado,Alquilada,3,Sierra,Rural,4822,10,Mensual,5574,4147,Produccion,9883,60,3953.2,630,276,986,17748,304,0
SOL-000947,40,M,viudo,Familiar,4,Selva,Periurbano,924,92,Diario,158,29,Transporte,1099,70,329.7,920,48,26,910,552,0
SOL-000948,45,F,conviviente,Alquilada,5,Selva,Urbano,4271,82,Diario,2001,1338,Servicios,3563,60,1425.2,1160,79,228,9576,95,0
SOL-000949,25,M,soltero,Alquilada,1,Costa,Rural,6644,81,Diario,4433,375,Produccion,9297,63,3439.89,430,321,653,18284,390,0
SOL-000950,42,M,soltero,Alquilada,1,Selva,Rural,16858,44,Diario,1012,3426,Servicios,7963,10,7166.7,350,377,261,8352,791,0
SOL-000951,45,F,casado,Propia,6,Sierra,Urbano,972,8,Quincenal,2270,1273,Comercio,4049,64,1457.64,1350,87,15,525,964,1
SOL-000952,58,F,viudo,Propia,5,Costa,Periurbano,2432,14,Quincenal,1120,874,Transporte,2738,61,1067.82,1130,93,160,1920,781,1
SOL-000953,62,F,viudo,Familiar,2,Sierra,Periurbano,1824,11,Mensual,557,568,Servicios,3210,76,770.4,590,59,31,465,915,1
SOL-000954,49,M,conviviente,Alquilada,1,Costa,Urbano,674,12,Quincenal,458,1784,Comercio,4199,61,1637.61,550,101,357,7140,334,0
SOL-000955,64,F,soltero,Familiar,1,Sierra,Urbano,1999,90,Diario,2338,529,Servicios,3550,32,2414,520,204,46,1288,969,1
SOL-000956,63,M,conviviente,Alquilada,1,Sierra,Periurbano,4148,14,Quincenal,3255,635,Transporte,5573,75,1393.25,450,68,169,7098,327,0
SOL-000957,58,F,viudo,Propia,1,Sierra,Periurbano,1463,6,Mensual,1343,1091,Comercio,2470,73,666.9,450,63,87,2088,554,1
SOL-000958,41,F,viudo,Alquilada,3,Costa,Periurbano,4996,117,Diario,3093,4168,Comercio,8557,70,2567.1,790,249,434,21266,208,0
SOL-000959,34,F,soltero,Propia,1,Costa,Periurbano,3362,47,Semanal,1499,1918,Servicios,4358,63,1612.46,480,113,403,7254,420,1
SOL-000960,42,F,casado,Propia,2,Selva,Urbano,361,67,Diario,1453,1790,Comercio,7047,65,2466.45,640,223,34,1428,961,1
SOL-000961,22,M,casado,Propia,1,Costa,Urbano,5965,31,Semanal,1603,524,Transporte,7088,70,2126.4,550,108,487,23376,121,0
SOL-000962,41,F,viudo,Propia,3,Selva,Periurbano,1871,85,Diario,1590,62,Produccion,4297,61,1675.83,740,162,434,10416,282,0
SOL-000963,47,F,conviviente,Alquilada,4,Costa,Periurbano,1225,56,Diario,1677,1830,Servicios,7375,17,6121.25,960,505,632,22752,561,1
SOL-000964,42,F,divorciado,Propia,1,Sierra,Urbano,2868,79,Diario,574,168,Comercio,4826,56,2123.44,520,60,101,4040,789,1
SOL-000965,45,F,casado,Propia,5,Selva,Periurbano,1153,33,Semanal,66,254,Servicios,2735,70,820.5,1080,60,94,3008,635,0
SOL-000966,33,M,soltero,Familiar,1,Selva,Rural,742,12,Semanal,24,87,Comercio,1499,70,449.7,350,44,91,4368,214,0
SOL-000967,43,F,soltero,Alquilada,1,Costa,Urbano,4585,54,Diario,3632,2050,Produccion,6134,38,3803.08,550,376,202,9696,597,1
SOL-000968,20,F,soltero,Familiar,1,Selva,Urbano,5826,7,Quincenal,3262,1615,Transporte,7019,40,4211.4,490,110,439,21072,355,0
SOL-000969,38,M,divorciado,Propia,5,Sierra,Rural,2208,16,Quincenal,287,623,Transporte,2409,43,1373.13,890,83,342,19152,91,0
SOL-000970,46,F,viudo,Familiar,3,Selva,Rural,1907,4,Mensual,3093,260,Servicios,4696,68,1502.72,590,117,33,1056,847,1
SOL-000971,66,M,soltero,Alquilada,1,Costa,Periurbano,4697,25,Semanal,4441,3112,Comercio,6998,56,3079.12,480,115,197,7880,609,1
SOL-000972,31,F,viudo,Familiar,4,Costa,Rural,985,87,Diario,2830,1743,Produccion,5745,20,4596,840,381,1106,46452,102,0
SOL-000973,33,F,viudo,Propia,4,Sierra,Periurbano,618,8,Quincenal,1698,3465,Transporte,7325,61,2856.75,890,277,190,6650,513,1
SOL-000974,54,F,casado,Propia,5,Costa,Periurbano,4644,5,Mensual,2458,777,Produccion,7151,67,2359.83,1130,123,548,21920,86,0
SOL-000975,68,M,casado,Propia,1,Sierra,Rural,3792,12,Mensual,613,2173,Servicios,5192,65,1817.2,390,124,157,3768,639,1
SOL-000976,24,F,soltero,Alquilada,1,Costa,Urbano,2068,53,Diario,1855,1023,Servicios,3395,60,1358,550,94,226,3616,538,0
SOL-000977,47,M,soltero,Alquilada,1,Selva,Periurbano,4299,11,Quincenal,2870,3119,Servicios,9705,70,2911.5,430,79,564,11280,507,1
SOL-000978,56,F,divorciado,Alquilada,3,Selva,Periurbano,613,8,Mensual,2113,786,Servicios,5160,77,1186.8,740,66,24,1536,742,1
SOL-000979,34,F,divorciado,Alquilada,6,Costa,Periurbano,1854,22,Quincenal,5885,1079,Transporte,9270,65,3244.5,1300,219,182,5824,726,1
SOL-000980,44,M,conviviente,Alquilada,4,Sierra,Rural,3476,20,Quincenal,95,0,Transporte,3224,52,1547.52,750,151,426,10650,57,0
SOL-000981,19,F,soltero,Familiar,1,Selva,Urbano,3286,7,Quincenal,4132,2900,Transporte,8074,72,2260.72,490,139,193,3474,797,1
SOL-000982,34,F,divorciado,Alquilada,6,Selva,Rural,2796,10,Mensual,36,1226,Servicios,3262,65,1141.7,970,109,319,11484,93,0
SOL-000983,62,M,casado,Propia,3,Sierra,Urbano,1835,46,Semanal,54,382,Comercio,2058,70,617.4,830,57,131,8384,71,0
SOL-000984,32,M,conviviente,Alquilada,3,Selva,Periurbano,2278,52,Semanal,651,879,Transporte,3300,68,1056,740,71,23,1104,664,1
SOL-000985,24,F,soltero,Propia,1,Selva,Rural,2619,84,Diario,1882,1680,Servicios,6761,63,2501.57,350,202,734,13212,408,0
SOL-000986,39,M,conviviente,Propia,6,Selva,Rural,5369,9,Mensual,2413,1166,Servicios,7673,65,2685.55,970,198,741,8892,554,1
SOL-000987,26,F,casado,Familiar,4,Sierra,Periurbano,523,8,Mensual,417,714,Transporte,1542,59,632.22,890,50,85,3570,312,0
SOL-000988,61,M,conviviente,Familiar,5,Costa,Periurbano,1552,92,Diario,616,208,Servicios,1706,40,1023.6,1130,93,31,279,940,0
SOL-000989,44,F,soltero,Alquilada,1,Costa,Rural,3960,47,Diario,2027,1028,Transporte,4751,52,2280.48,430,179,463,8334,505,0
SOL-000990,22,F,soltero,Propia,1,Sierra,Rural,955,7,Mensual,672,887,Comercio,2527,74,657.02,390,60,140,2100,572,1
SOL-000991,54,F,soltero,Propia,1,Sierra,Urbano,1708,16,Semanal,5684,3114,Comercio,9585,75,2396.25,520,121,531,7965,511,1
SOL-000992,39,M,soltero,Propia,1,Costa,Periurbano,2055,7,Mensual,1941,1661,Comercio,6962,49,3550.62,480,133,169,2535,812,1
SOL-000993,64,M,soltero,Familiar,1,Sierra,Urbano,4534,110,Diario,4081,939,Transporte,9529,74,2477.54,520,116,17,340,836,1
SOL-000994,33,M,conviviente,Familiar,2,Sierra,Urbano,1465,110,Diario,1269,1306,Transporte,3930,56,1729.2,670,121,487,20454,238,0
SOL-000995,66,F,divorciado,Propia,3,Selva,Urbano,696,72,Diario,673,747,Comercio,3020,64,1087.2,800,107,128,2304,538,0
SOL-000996,21,F,soltero,Familiar,1,Selva,Periurbano,2581,16,Quincenal,5301,2545,Produccion,9701,63,3589.37,430,285,337,12132,508,1
SOL-000997,68,F,divorciado,Propia,2,Costa,Rural,3437,12,Quincenal,2257,868,Produccion,5713,55,2570.85,560,226,550,26400,7,0
SOL-000998,18,F,soltero,Alquilada,1,Selva,Rural,3154,9,Quincenal,1899,2167,Servicios,9811,35,6377.15,350,445,1794,100464,140,0
SOL-000999,66,F,soltero,Alquilada,1,Costa,Urbano,2824,14,Quincenal,1688,1106,Comercio,2568,56,1129.92,550,106,95,5320,325,0
SOL-001000,54,F,casado,Alquilada,1,Selva,Rural,1910,39,Semanal,1214,269,Comercio,1909,52,916.32,350,59,199,4776,450,0
SOL-001001,39,M,conviviente,Familiar,6,Selva,Periurbano,769,101,Diario,4015,2735,Produccion,7820,73,2111.4,1240,137,437,17480,220,0
SOL-001002,65,M,conviviente,Familiar,5,Sierra,Periurbano,2634,10,Semanal,2069,1267,Servicios,4379,77,1007.17,1050,55,247,5187,429,0
SOL-001003,50,F,soltero,Propia,1,Sierra,Periurbano,4166,7,Semanal,14,191,Produccion,3248,55,1461.6,450,111,203,7105,336,0
SOL-001004,35,M,viudo,Familiar,2,Selva,Periurbano,12635,51,Semanal,4171,387,Comercio,7756,31,5351.64,580,58,845,15210,546,1
SOL-001005,40,F,casado,Alquilada,4,Costa,Periurbano,2997,15,Semanal,3795,64,Servicios,7045,74,1831.7,960,52,73,2190,695,1
SOL-001006,39,F,casado,Familiar,6,Selva,Urbano,2650,24,Quincenal,2463,630,Comercio,5385,73,1453.95,1330,92,100,1200,957,1
SOL-001007,49,M,soltero,Familiar,1,Costa,Urbano,5496,54,Diario,88,1305,Transporte,7130,52,3422.4,550,272,27,864,801,0
SOL-001008,63,M,casado,Familiar,1,Sierra,Rural,2726,24,Semanal,881,54,Servicios,1394,18,1143.08,390,107,260,7800,205,0
SOL-001009,53,F,divorciado,Familiar,6,Costa,Rural,614,66,Diario,255,1300,Comercio,4828,68,1544.96,1150,68,49,1029,917,1
SOL-001010,57,M,viudo,Alquilada,1,Sierra,Periurbano,4600,21,Semanal,3184,1153,Servicios,4984,15,4236.4,450,163,362,7240,671,1
SOL-001011,23,F,divorciado,Familiar,6,Sierra,Urbano,6085,111,Diario,196,4137,Produccion,8631,74,2244.06,1350,100,83,1992,806,1
SOL-001012,34,M,conviviente,Alquilada,4,Costa,Urbano,1555,5,Mensual,1831,1023,Servicios,3900,18,3198,1070,122,769,9228,627,1
SOL-001013,62,F,soltero,Alquilada,1,Sierra,Periurbano,6822,8,Mensual,2291,3222,Transporte,8629,58,3624.18,450,71,914,21936,203,0
SOL-001014,50,M,casado,Propia,5,Sierra,Urbano,6565,10,Quincenal,3592,995,Servicios,7905,55,3557.25,1180,195,726,30492,30,0
SOL-001015,24,M,soltero,Propia,1,Selva,Periurbano,5175,5,Quincenal,1271,1433,Comercio,7449,55,3352.05,430,161,516,12384,577,0
SOL-001016,49,F,conviviente,Propia,5,Selva,Urbano,9648,3,Mensual,5382,176,Produccion,7717,25,5787.75,1160,553,1241,22338,644,0
SOL-001017,42,F,conviviente,Propia,6,Costa,Urbano,2208,6,Mensual,3514,614,Comercio,9239,50,4619.5,1440,150,176,2112,821,1
SOL-001018,43,M,conviviente,Propia,5,Costa,Periurbano,1680,3,Mensual,1181,1190,Comercio,5978,33,4005.26,1130,302,715,34320,54,0
SOL-001019,57,M,divorciado,Familiar,6,Selva,Rural,1634,60,Diario,654,1978,Servicios,5848,75,1462,970,90,68,2448,733,1
SOL-001020,59,M,casado,Familiar,3,Costa,Rural,2547,22,Quincenal,1630,172,Servicios,6029,55,2713.05,700,124,647,18116,277,0
SOL-001021,42,F,conviviente,Familiar,6,Selva,Periurbano,17379,21,Quincenal,3091,3551,Produccion,9023,35,5864.95,1240,370,1282,38460,198,0
SOL-001022,68,M,conviviente,Propia,4,Costa,Periurbano,1354,15,Quincenal,269,631,Servicios,2129,68,681.28,960,57,106,3392,433,0
SOL-001023,69,F,divorciado,Familiar,4,Selva,Urbano,1956,7,Mensual,6327,3321,Comercio,9961,70,2988.3,990,172,387,18963,16,1
SOL-001024,57,F,soltero,Propia,1,Sierra,Urbano,1461,7,Quincenal,546,815,Comercio,1710,65,598.5,520,59,140,2240,536,0
SOL-001025,23,M,soltero,Familiar,1,Sierra,Urbano,1591,14,Quincenal,1053,1870,Produccion,8888,55,3999.6,520,322,420,10080,546,1
SOL-001026,52,F,casado,Propia,1,Costa,Periurbano,2896,20,Quincenal,2703,1117,Servicios,4506,45,2478.3,480,160,107,4494,680,1
SOL-001027,48,M,conviviente,Propia,5,Selva,Rural,2782,47,Semanal,4358,3332,Transporte,9293,58,3903.06,840,324,413,19824,314,1
SOL-001028,33,F,conviviente,Alquilada,1,Selva,Periurbano,12952,53,Diario,5342,114,Comercio,9474,30,6631.8,430,526,1611,38664,450,0
SOL-001029,70,F,viudo,Propia,2,Sierra,Urbano,6501,15,Quincenal,4872,2148,Servicios,8220,58,3452.4,670,291,62,930,951,1
SOL-001030,41,F,soltero,Propia,1,Selva,Rural,3560,8,Quincenal,561,54,Produccion,2237,40,1342.2,350,97,334,13360,257,0
SOL-001031,54,F,soltero,Propia,1,Selva,Periurbano,550,8,Mensual,1342,1023,Transporte,5527,68,1768.64,430,154,399,16758,174,0
SOL-001032,37,F,viudo,Familiar,1,Costa,Urbano,2695,31,Semanal,212,3591,Comercio,9786,61,3816.54,550,146,612,9792,507,1
SOL-001033,57,F,casado,Propia,3,Selva,Periurbano,19990,11,Mensual,6211,3147,Comercio,9714,30,6799.8,740,181,373,4476,820,1
SOL-001034,65,M,casado,Alquilada,1,Sierra,Urbano,401,120,Diario,1896,719,Comercio,3052,68,976.64,520,74,76,1596,692,1
SOL-001035,69,F,viudo,Familiar,2,Sierra,Periurbano,3674,5,Mensual,853,4283,Servicios,8875,57,3816.25,590,277,816,19584,471,1
SOL-001036,33,F,casado,Alquilada,2,Sierra,Urbano,4675,16,Semanal,699,2433,Comercio,7081,66,2407.54,670,198,367,11744,474,0
SOL-001037,57,M,divorciado,Familiar,5,Sierra,Periurbano,7048,71,Diario,746,1975,Produccion,6814,60,2725.6,1050,112,652,15648,482,0
SOL-001038,57,F,soltero,Propia,1,Costa,Periurbano,9421,106,Diario,351,3246,Produccion,8757,54,4028.22,480,114,270,8100,509,0
SOL-001039,21,M,soltero,Propia,1,Sierra,Rural,985,10,Quincenal,403,435,Servicios,1562,62,593.56,390,55,114,2736,326,0
SOL-001040,40,M,soltero,Alquilada,1,Sierra,Periurbano,2252,56,Diario,732,183,Transporte,2644,58,1110.48,450,70,71,3479,594,0
SOL-001041,23,F,viudo,Familiar,1,Selva,Periurbano,487,15,Quincenal,38,545,Comercio,2008,56,883.52,430,56,96,2016,623,1
SOL-001042,66,F,viudo,Alquilada,6,Costa,Rural,1123,12,Semanal,189,159,Produccion,1200,50,600,1150,60,82,3936,65,0
SOL-001043,24,M,conviviente,Alquilada,3,Sierra,Periurbano,779,82,Diario,337,156,Produccion,1117,72,312.76,740,48,85,1530,319,0
SOL-001044,62,M,soltero,Familiar,1,Selva,Rural,1336,119,Diario,1522,3197,Produccion,8119,60,3247.6,350,258,966,14490,388,1
SOL-001045,58,F,casado,Propia,2,Sierra,Urbano,11591,33,Semanal,221,2554,Transporte,9632,40,5779.2,670,339,141,9024,773,1
SOL-001046,25,M,soltero,Alquilada,1,Selva,Urbano,5383,10,Quincenal,952,174,Produccion,5318,63,1967.66,490,103,422,27008,254,0
SOL-001047,67,M,casado,Alquilada,1,Sierra,Urbano,6163,13,Quincenal,2129,664,Servicios,3382,34,2232.12,520,222,84,2016,914,1
SOL-001048,47,M,divorciado,Propia,3,Selva,Periurbano,7451,31,Semanal,399,2724,Comercio,8660,54,3983.6,740,130,904,25312,112,0
SOL-001049,44,M,viudo,Alquilada,3,Costa,Urbano,1430,50,Diario,505,240,Comercio,1921,53,902.87,890,59,13,195,848,0
SOL-001050,34,M,casado,Propia,3,Costa,Rural,15647,75,Diario,4010,2949,Servicios,8618,30,6032.6,700,317,1411,33864,490,0
SOL-001051,70,M,viudo,Familiar,2,Sierra,Urbano,11391,12,Mensual,2790,3299,Comercio,9828,53,4619.16,670,240,384,16128,543,1
SOL-001052,21,F,soltero,Propia,1,Costa,Rural,1093,38,Semanal,234,576,Produccion,1217,65,425.95,430,43,75,1125,537,0
SOL-001053,31,F,conviviente,Familiar,3,Costa,Rural,7593,120,Diario,483,2416,Comercio,9646,58,4051.32,700,296,324,7776,683,1
SOL-001054,40,F,soltero,Propia,1,Costa,Urbano,469,21,Quincenal,180,447,Transporte,1172,62,445.36,550,50,21,441,866,1
SOL-001055,63,M,casado,Familiar,5,Selva,Rural,1202,93,Diario,311,2735,Comercio,6756,55,3040.2,840,208,414,8280,582,1
SOL-001056,68,M,conviviente,Familiar,2,Sierra,Periurbano,1898,4,Mensual,2228,2030,Transporte,4541,68,1453.12,590,131,432,24192,297,0
SOL-001057,70,M,divorciado,Alquilada,5,Sierra,Rural,1076,26,Semanal,341,338,Comercio,1921,77,441.83,890,44,109,3270,247,0
SOL-001058,43,F,divorciado,Alquilada,3,Costa,Urbano,5465,19,Semanal,2359,1901,Comercio,4334,53,2036.98,890,61,111,3885,662,1
SOL-001059,25,F,divorciado,Alquilada,1,Costa,Rural,1914,118,Diario,1574,980,Servicios,3175,73,857.25,430,50,61,915,686,1
SOL-001060,28,F,viudo,Alquilada,5,Costa,Rural,9101,28,Semanal,369,1083,Transporte,7252,40,4351.2,1000,65,1070,19260,319,0
SOL-001061,41,M,soltero,Propia,1,Selva,Urbano,1006,17,Quincenal,3914,1288,Transporte,9722,70,2916.6,490,249,168,2520,843,1
SOL-001062,25,M,soltero,Propia,1,Costa,Periurbano,1624,11,Mensual,3681,2105,Comercio,5652,52,2712.96,480,117,573,8595,593,1
SOL-001063,56,F,soltero,Familiar,1,Selva,Rural,5827,9,Mensual,2470,1166,Produccion,8359,70,2507.7,350,117,274,5754,628,1
SOL-001064,53,M,divorciado,Propia,3,Selva,Urbano,1229,7,Quincenal,2478,1045,Transporte,7705,73,2080.35,800,192,134,4690,527,1
SOL-001065,31,F,casado,Familiar,4,Costa,Periurbano,4191,23,Quincenal,332,2127,Comercio,6040,61,2355.6,960,233,360,9000,612,1
SOL-001066,36,F,conviviente,Alquilada,4,Costa,Urbano,1029,33,Diario,480,753,Transporte,1693,76,406.32,1070,40,30,1200,617,0
SOL-001067,69,M,conviviente,Propia,6,Sierra,Urbano,1332,9,Quincenal,1030,17,Transporte,2118,73,571.86,1350,52,92,3220,302,0
SOL-001068,42,M,soltero,Alquilada,1,Selva,Urbano,812,6,Quincenal,354,381,Comercio,2729,70,818.7,490,50,12,672,982,1
SOL-001069,29,F,conviviente,Familiar,3,Sierra,Urbano,1169,12,Semanal,473,1960,Transporte,9260,73,2500.2,830,161,169,7098,543,1
SOL-001070,43,F,viudo,Familiar,5,Sierra,Periurbano,2377,34,Semanal,1493,401,Transporte,2278,63,842.86,1050,78,188,10528,262,0
SOL-001071,42,F,viudo,Alquilada,3,Costa,Periurbano,6197,6,Quincenal,3786,1208,Comercio,6376,18,5228.32,790,436,448,14336,590,1
SOL-001072,45,F,casado,Familiar,1,Costa,Urbano,1036,7,Mensual,1018,637,Comercio,4329,52,2077.92,550,191,201,7035,634,1
SOL-001073,20,M,soltero,Familiar,1,Costa,Urbano,8211,18,Quincenal,2229,188,Transporte,4906,22,3826.68,550,338,613,7356,732,1
SOL-001074,36,M,soltero,Alquilada,1,Costa,Rural,8780,7,Quincenal,328,56,Produccion,3718,10,3346.2,430,130,928,32480,146,0
SOL-001075,48,M,soltero,Familiar,1,Selva,Urbano,4715,3,Mensual,1401,2016,Produccion,8365,69,2593.15,490,133,289,6069,550,0
SOL-001076,24,F,casado,Propia,6,Sierra,Urbano,2841,5,Quincenal,2780,3427,Transporte,6977,65,2441.95,1350,85,416,4992,537,1
SOL-001077,35,M,viudo,Propia,6,Selva,Rural,2232,23,Quincenal,682,1762,Servicios,3787,15,3218.95,970,274,60,720,966,1
SOL-001078,27,M,casado,Propia,2,Sierra,Urbano,2390,8,Mensual,1452,347,Produccion,6238,75,1559.5,670,126,24,480,917,1
SOL-001079,49,F,casado,Propia,4,Selva,Urbano,2576,66,Diario,3230,1949,Comercio,5079,63,1879.23,990,130,34,952,932,1
SOL-001080,50,F,viudo,Propia,2,Selva,Urbano,2279,46,Semanal,3666,1536,Produccion,5336,85,800.4,640,64,56,2688,524,1
SOL-001081,69,M,viudo,Familiar,2,Sierra,Periurbano,8996,32,Semanal,1225,375,Comercio,5135,40,3081,590,212,255,4080,757,1
SOL-001082,55,F,conviviente,Alquilada,6,Selva,Urbano,477,45,Semanal,1922,727,Transporte,5579,73,1506.33,1330,92,113,1808,734,1
SOL-001083,22,F,viudo,Alquilada,3,Costa,Urbano,3415,22,Semanal,1305,1288,Produccion,4051,68,1296.32,890,127,155,4960,504,0
SOL-001084,41,F,conviviente,Propia,3,Costa,Periurbano,1150,95,Diario,685,695,Comercio,1708,75,427,790,43,43,2064,302,0
SOL-001085,18,M,soltero,Familiar,1,Selva,Urbano,888,8,Mensual,3125,2907,Transporte,7359,58,3090.78,490,127,572,13728,400,1
SOL-001086,32,M,casado,Alquilada,6,Costa,Urbano,3544,32,Semanal,2768,241,Produccion,6462,74,1680.12,1440,77,253,12144,41,0
SOL-001087,65,M,viudo,Alquilada,5,Costa,Rural,1420,7,Semanal,2294,36,Produccion,3299,60,1319.6,1000,74,185,11840,67,0
SOL-001088,47,M,viudo,Propia,2,Costa,Urbano,11768,12,Mensual,2670,3479,Produccion,8119,38,5033.78,710,272,713,8556,690,1
SOL-001089,49,M,conviviente,Familiar,3,Sierra,Periurbano,3577,5,Mensual,342,778,Transporte,4341,71,1258.89,740,63,339,7119,337,0
SOL-001090,46,M,soltero,Propia,1,Costa,Urbano,8574,32,Diario,4731,2719,Comercio,9153,60,3661.2,550,237,162,6804,658,0
SOL-001091,65,M,casado,Alquilada,1,Costa,Urbano,764,58,Diario,622,63,Transporte,1144,22,892.32,550,60,219,2628,577,0
SOL-001092,53,F,divorciado,Propia,2,Sierra,Periurbano,8241,40,Semanal,999,1947,Produccion,9457,62,3593.66,590,359,186,4464,786,1
SOL-001093,54,F,viudo,Propia,3,Sierra,Rural,867,45,Semanal,502,69,Comercio,5637,66,1916.58,630,136,275,5500,585,1
SOL-001094,64,F,casado,Alquilada,6,Selva,Periurbano,427,9,Mensual,1764,1791,Transporte,4120,67,1359.6,1240,59,190,3990,538,1
SOL-001095,28,F,divorciado,Propia,6,Costa,Urbano,1935,11,Mensual,726,663,Produccion,4197,72,1175.16,1440,97,29,580,980,1
SOL-001096,67,M,casado,Familiar,5,Sierra,Periurbano,9072,5,Mensual,386,3538,Comercio,9729,64,3502.44,1050,60,968,17424,448,0
